Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 1.19712e-10 3.94162e-13 1.19318e-10
0.01 -0.0482798 -0.0459373 1.57924e-10 3.79929e-13 1.57544e-10
0.02 -0.0482753 -0.0455528 1.90655e-10 4.17736e-13 1.90238e-10
0.03 -0.0482709 -0.0457633 1.88096e-10 3.99738e-13 1.87696e-10
0.04 -0.0482664 -0.0457389 1.9173e-10 4.03839e-13 1.91326e-10
0.05 -0.0482619 -0.0456565 1.96527e-10 4.13494e-13 1.96113e-10
0.06 -0.0482574 -0.0458152 1.8985e-10 4.00178e-13 1.8945e-10
0.07 -0.0482529 -0.0458946 1.86543e-10 3.94355e-13 1.86149e-10
0.08 -0.0482484 -0.0458305 1.89679e-10 4.02323e-13 1.89277e-10
0.09 -0.0482439 -0.0457878 1.91819e-10 4.08286e-13 1.91411e-10
0.1 -0.0482393 -0.0458457 1.89367e-10 4.04504e-13 1.88962e-10
0.11 -0.0482348 -0.0456504 1.98459e-10 4.25451e-13 1.98033e-10
0.12 -0.0482302 -0.0455772 2.0199e-10 4.34589e-13 2.01556e-10
0.13 -0.0482256 -0.0456016 2.01067e-10 4.34173e-13 2.00633e-10
0.14 -0.048221 -0.0456931 1.97072e-10 4.27095e-13 1.96645e-10
0.15 -0.0482164 -0.0456992 1.9698e-10 4.28455e-13 1.96552e-10
0.16 -0.0482118 -0.0457328 1.95628e-10 4.27073e-13 1.95201e-10
0.17 -0.0482071 -0.045684 1.98055e-10 4.33959e-13 1.97621e-10
0.18 -0.0482025 -0.0454765 2.07776e-10 4.56936e-13 2.07319e-10
0.19 -0.0481978 -0.0455985 2.02367e-10 4.46685e-13 2.01921e-10
0.2 -0.0481932 -0.0456535 2.00032e-10 4.43165e-13 1.99589e-10
0.21 -0.0481885 -0.0455436 2.05288e-10 4.565e-13 2.04832e-10
0.22 -0.0481838 -0.0454551 2.09568e-10 4.67753e-13 2.09101e-10
0.23 -0.0481791 -0.0455131 2.07095e-10 4.63961e-13 2.06631e-10
0.24 -0.0481743 -0.0454368 2.10823e-10 4.74081e-13 2.10349e-10
0.25 -0.0481696 -0.0454795 2.09054e-10 4.7187e-13 2.08583e-10
0.26 -0.0481649 -0.0455009 2.08269e-10 4.71869e-13 2.07797e-10
0.27 -0.0481601 -0.0455589 2.05786e-10 4.68006e-13 2.05318e-10
0.28 -0.0481553 -0.0455467 2.06555e-10 4.71535e-13 2.06084e-10
0.29 -0.0481505 -0.0455436 2.06904e-10 4.74125e-13 2.06429e-10
0.3 -0.0481457 -0.0453117 2.17886e-10 5.01196e-13 2.17385e-10
0.31 -0.0481409 -0.0454276 2.12711e-10 4.91162e-13 2.1222e-10
0.32 -0.0481361 -0.0454459 2.12071e-10 4.91562e-13 2.1158e-10
0.33 -0.0481312 -0.0454002 2.14414e-10 4.98902e-13 2.13915e-10
0.34 -0.0481263 -0.0454185 2.13775e-10 4.99334e-13 2.13275e-10
0.35 -0.0481215 -0.0454154 2.14134e-10 5.02108e-13 2.13632e-10
0.36 -0.0481166 -0.045388 2.15631e-10 5.0758e-13 2.15124e-10
0.37 -0.0481117 -0.0454673 2.12138e-10 5.01299e-13 2.11637e-10
0.38 -0.0481068 -0.0455772 2.07204e-10 4.91551e-13 2.06713e-10
0.39 -0.0481018 -0.0454765 2.12137e-10 5.05223e-13 2.11632e-10
0.4 -0.0480969 -0.0454063 2.15649e-10 5.15602e-13 2.15134e-10
0.41 -0.0480919 -0.0454215 2.15155e-10 5.16446e-13 2.14639e-10
0.42 -0.0480869 -0.0455009 2.11641e-10 5.10016e-13 2.11131e-10
0.43 -0.048082 -0.0455314 2.10422e-10 5.09087e-13 2.09913e-10
0.44 -0.0480769 -0.045391 2.17257e-10 5.2771e-13 2.16729e-10
0.45 -0.0480719 -0.045507 2.12008e-10 5.17012e-13 2.11491e-10
0.46 -0.0480669 -0.0455619 2.09634e-10 5.13266e-13 2.09121e-10
0.47 -0.0480618 -0.0453544 2.19663e-10 5.39976e-13 2.19123e-10
0.48 -0.0480568 -0.0453849 2.18449e-10 5.39148e-13 2.17909e-10
0.49 -0.0480517 -0.0454337 2.16365e-10 5.36157e-13 2.15828e-10
0.5 -0.0480466 -0.045507 2.13114e-10 5.30239e-13 2.12584e-10
0.51 -0.0480415 -0.0452995 2.23191e-10 5.57561e-13 2.22633e-10
0.52 -0.0480364 -0.0454643 2.15593e-10 5.40771e-13 2.15052e-10
0.53 -0.0480312 -0.0455192 2.13208e-10 5.36972e-13 2.12671e-10
0.54 -0.0480261 -0.0453422 2.21865e-10 5.61061e-13 2.21304e-10
0.55 -0.0480209 -0.0453971 2.19483e-10 5.57315e-13 2.18926e-10
0.56 -0.0480157 -0.0455772 2.1112e-10 5.38286e-13 2.10581e-10
0.57 -0.0480105 -0.0453788 2.20826e-10 5.65359e-13 2.2026e-10
0.58 -0.0480053 -0.0454093 2.19603e-10 5.64558e-13 2.19039e-10
0.59 -0.0480001 -0.0455863 2.11363e-10 5.45632e-13 2.10817e-10
0.6 -0.0479948 -0.0453361 2.23585e-10 5.79589e-13 2.23006e-10
0.61 -0.0479896 -0.0455863 2.11819e-10 5.51384e-13 2.11268e-10
0.62 -0.0479843 -0.0454154 2.2026e-10 5.75759e-13 2.19684e-10
