Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 3.64254e-11 3.64231e-11 2.38636e-15
0.01 -0.0482798 -0.0459373 3.4988e-11 3.49848e-11 3.15088e-15
0.02 -0.0482753 -0.0455528 3.83349e-11 3.83311e-11 3.80475e-15
0.03 -0.0482709 -0.0457633 3.65542e-11 3.65505e-11 3.75392e-15
0.04 -0.0482664 -0.0457389 3.67988e-11 3.6795e-11 3.82651e-15
0.05 -0.0482619 -0.0456565 3.75452e-11 3.75413e-11 3.92226e-15
0.06 -0.0482574 -0.0458152 3.62071e-11 3.62033e-11 3.78901e-15
0.07 -0.0482529 -0.0458946 3.55532e-11 3.55495e-11 3.72297e-15
0.08 -0.0482484 -0.0458305 3.61421e-11 3.61383e-11 3.78553e-15
0.09 -0.0482439 -0.0457878 3.65464e-11 3.65426e-11 3.82821e-15
0.1 -0.0482393 -0.0458457 3.60779e-11 3.60742e-11 3.77924e-15
0.11 -0.0482348 -0.0456504 3.78096e-11 3.78056e-11 3.96066e-15
0.12 -0.0482302 -0.0455772 3.84822e-11 3.84782e-11 4.03112e-15
0.13 -0.0482256 -0.0456016 3.83061e-11 3.83021e-11 4.01266e-15
0.14 -0.048221 -0.0456931 3.75448e-11 3.75409e-11 3.93289e-15
0.15 -0.0482164 -0.0456992 3.75273e-11 3.75234e-11 3.93103e-15
0.16 -0.0482118 -0.0457328 3.72697e-11 3.72658e-11 3.90402e-15
0.17 -0.0482071 -0.045684 3.77319e-11 3.7728e-11 3.95242e-15
0.18 -0.0482025 -0.0454765 3.95839e-11 3.95797e-11 4.14639e-15
0.19 -0.0481978 -0.0455985 3.85533e-11 3.85493e-11 4.03842e-15
0.2 -0.0481932 -0.0456535 3.81083e-11 3.81043e-11 3.99177e-15
0.21 -0.0481885 -0.0455436 3.91096e-11 3.91055e-11 4.09663e-15
0.22 -0.0481838 -0.0454551 3.99249e-11 3.99207e-11 4.18201e-15
0.23 -0.0481791 -0.0455131 3.94537e-11 3.94496e-11 4.13263e-15
0.24 -0.0481743 -0.0454368 4.01637e-11 4.01595e-11 4.20697e-15
0.25 -0.0481696 -0.0454795 3.98267e-11 3.98225e-11 4.17165e-15
0.26 -0.0481649 -0.0455009 3.9677e-11 3.96728e-11 4.15594e-15
0.27 -0.0481601 -0.0455589 3.92039e-11 3.91998e-11 4.10637e-15
0.28 -0.0481553 -0.0455467 3.93503e-11 3.93462e-11 4.12168e-15
0.29 -0.0481505 -0.0455436 3.94166e-11 3.94124e-11 4.12859e-15
0.3 -0.0481457 -0.0453117 4.15087e-11 4.15044e-11 4.3477e-15
0.31 -0.0481409 -0.0454276 4.05228e-11 4.05185e-11 4.2444e-15
0.32 -0.0481361 -0.0454459 4.04007e-11 4.03965e-11 4.23159e-15
0.33 -0.0481312 -0.0454002 4.08468e-11 4.08426e-11 4.27829e-15
0.34 -0.0481263 -0.0454185 4.0725e-11 4.07207e-11 4.26551e-15
0.35 -0.0481215 -0.0454154 4.07934e-11 4.07892e-11 4.27265e-15
0.36 -0.0481166 -0.045388 4.10785e-11 4.10742e-11 4.30248e-15
0.37 -0.0481117 -0.0454673 4.04129e-11 4.04086e-11 4.23273e-15
0.38 -0.0481068 -0.0455772 3.94729e-11 3.94687e-11 4.13426e-15
0.39 -0.0481018 -0.0454765 4.04125e-11 4.04083e-11 4.23264e-15
0.4 -0.0480969 -0.0454063 4.10814e-11 4.10771e-11 4.30267e-15
0.41 -0.0480919 -0.0454215 4.09872e-11 4.09829e-11 4.29278e-15
0.42 -0.0480869 -0.0455009 4.03175e-11 4.03133e-11 4.22261e-15
0.43 -0.048082 -0.0455314 4.00852e-11 4.0081e-11 4.19826e-15
0.44 -0.0480769 -0.045391 4.13871e-11 4.13828e-11 4.33458e-15
0.45 -0.0480719 -0.045507 4.0387e-11 4.03828e-11 4.22981e-15
0.46 -0.0480669 -0.0455619 3.99348e-11 3.99306e-11 4.18242e-15
0.47 -0.0480618 -0.0453544 4.18452e-11 4.18408e-11 4.38247e-15
0.48 -0.0480568 -0.0453849 4.16136e-11 4.16092e-11 4.35819e-15
0.49 -0.0480517 -0.0454337 4.12165e-11 4.12121e-11 4.31657e-15
0.5 -0.0480466 -0.045507 4.05972e-11 4.05929e-11 4.25168e-15
0.51 -0.0480415 -0.0452995 4.25165e-11 4.25121e-11 4.45267e-15
0.52 -0.0480364 -0.0454643 4.1069e-11 4.10647e-11 4.30104e-15
