Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 -0.000986408 3.64231e-11 -0.000986408
0.01 -0.0482798 -0.0459373 -2.44547e+06 3.49848e-11 -2.44547e+06
0.02 -0.0482753 -0.0455528 -6.9157e+15 3.83311e-11 -6.9157e+15
0.03 -0.0482709 -0.0457633 -1.70208e+25 3.65505e-11 -1.70208e+25
0.04 -0.0482664 -0.0457389 -4.42256e+34 3.6795e-11 -4.42256e+34
0.05 -0.0482619 -0.0456565 -1.16465e+44 3.75413e-11 -1.16465e+44
0.06 -0.0482574 -0.0458152 -2.89888e+53 3.62033e-11 -2.89888e+53
0.07 -0.0482529 -0.0458946 -7.34703e+62 3.55495e-11 -7.34703e+62
0.08 -0.0482484 -0.0458305 -1.92771e+72 3.61383e-11 -1.92771e+72
0.09 -0.0482439 -0.0457878 -5.03116e+81 3.65426e-11 -5.03116e+81
0.1 -0.0482393 -0.0458457 -1.28191e+91 3.60742e-11 -1.28191e+91
0.11 -0.0482348 -0.0456504 -3.46746e+100 3.78056e-11 -3.46746e+100
0.12 -0.0482302 -0.0455772 -9.10879e+109 3.84782e-11 -9.10879e+109
0.13 -0.0482256 -0.0456016 -2.34024e+119 3.83021e-11 -2.34024e+119
0.14 -0.048221 -0.0456931 -5.92013e+128 3.75409e-11 -5.92013e+128
0.15 -0.0482164 -0.0456992 -1.52727e+138 3.75234e-11 -1.52727e+138
0.16 -0.0482118 -0.0457328 -3.91482e+147 3.72658e-11 -3.91482e+147
0.17 -0.0482071 -0.045684 -1.02294e+157 3.7728e-11 -1.02294e+157
0.18 -0.0482025 -0.0454765 -2.76979e+166 3.95797e-11 -2.76979e+166
0.19 -0.0481978 -0.0455985 -6.96264e+175 3.85493e-11 -6.96264e+175
0.2 -0.0481932 -0.0456535 -1.77629e+185 3.81043e-11 -1.77629e+185
0.21 -0.0481885 -0.0455436 -4.705e+194 3.91055e-11 -4.705e+194
0.22 -0.0481838 -0.0454551 -1.23966e+204 3.99207e-11 -1.23966e+204
0.23 -0.0481791 -0.0455131 -3.16173e+213 3.94496e-11 -3.16173e+213
0.24 -0.0481743 -0.0454368 -8.3071e+222 4.01595e-11 -8.3071e+222
0.25 -0.0481696 -0.0454795 -2.12602e+232 3.98225e-11 -2.12602e+232
0.26 -0.0481649 -0.0455009 -5.46649e+241 3.96728e-11 -5.46649e+241
0.27 -0.0481601 -0.0455589 -1.39404e+251 3.91998e-11 -1.39404e+251
0.28 -0.0481553 -0.0455467 -3.61133e+260 3.93462e-11 -3.61133e+260
0.29 -0.0481505 -0.0455436 -9.33622e+269 3.94124e-11 -9.33622e+269
0.3 -0.0481457 -0.0453117 -2.53749e+279 4.15044e-11 -2.53749e+279
0.31 -0.0481409 -0.0454276 -6.39343e+288 4.05185e-11 -6.39343e+288
0.32 -0.0481361 -0.0454459 -inf 4.03965e-11 -inf
