Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 1.19318e-10 7.34341e-147 1.19318e-10
0.01 -0.0482798 -0.0459373 1.57544e-10 8.79648e-147 1.57544e-10
0.02 -0.0482753 -0.0455528 1.90238e-10 1.20267e-146 1.90238e-10
0.03 -0.0482709 -0.0457633 1.87696e-10 1.4319e-146 1.87696e-10
0.04 -0.0482664 -0.0457389 1.91326e-10 1.80092e-146 1.91326e-10
0.05 -0.0482619 -0.0456565 1.96113e-10 2.29701e-146 1.96113e-10
0.06 -0.0482574 -0.0458152 1.8945e-10 2.77085e-146 1.8945e-10
0.07 -0.0482529 -0.0458946 1.86149e-10 3.40545e-146 1.86149e-10
0.08 -0.0482484 -0.0458305 1.89277e-10 4.33562e-146 1.89277e-10
0.09 -0.0482439 -0.0457878 1.91411e-10 5.49405e-146 1.91411e-10
0.1 -0.0482393 -0.0458457 1.88962e-10 6.80092e-146 1.88962e-10
0.11 -0.0482348 -0.0456504 1.98033e-10 8.94287e-146 1.98033e-10
0.12 -0.0482302 -0.0455772 2.01556e-10 1.14276e-145 2.01556e-10
0.13 -0.0482256 -0.0456016 2.00633e-10 1.42908e-145 2.00633e-10
0.14 -0.048221 -0.0456931 1.96645e-10 1.76078e-145 1.96645e-10
0.15 -0.0482164 -0.0456992 1.96552e-10 2.21384e-145 1.96552e-10
0.16 -0.0482118 -0.0457328 1.95201e-10 2.76741e-145 1.95201e-10
0.17 -0.0482071 -0.045684 1.97621e-10 3.52878e-145 1.97621e-10
0.18 -0.0482025 -0.0454765 2.07319e-10 4.66565e-145 2.07319e-10
0.19 -0.0481978 -0.0455985 2.01921e-10 5.73078e-145 2.01921e-10
0.2 -0.0481932 -0.0456535 1.99589e-10 7.14844e-145 1.99589e-10
0.21 -0.0481885 -0.0455436 2.04832e-10 9.26402e-145 2.04832e-10
0.22 -0.0481838 -0.0454551 2.09101e-10 1.195e-144 2.09101e-10
0.23 -0.0481791 -0.0455131 2.06631e-10 1.49317e-144 2.06631e-10
0.24 -0.0481743 -0.0454368 2.10349e-10 1.92326e-144 2.10349e-10
0.25 -0.0481696 -0.0454795 2.08583e-10 2.41463e-144 2.08583e-10
0.26 -0.0481649 -0.0455009 2.07797e-10 3.04774e-144 2.07797e-10
0.27 -0.0481601 -0.0455589 2.05318e-10 3.81788e-144 2.05318e-10
0.28 -0.0481553 -0.0455467 2.06084e-10 4.86171e-144 2.06084e-10
0.29 -0.0481505 -0.0455436 2.06429e-10 6.18247e-144 2.06429e-10
0.3 -0.0481457 -0.0453117 2.17385e-10 8.27105e-144 2.17385e-10
0.31 -0.0481409 -0.0454276 2.1222e-10 1.02649e-143 2.1222e-10
0.32 -0.0481361 -0.0454459 2.1158e-10 1.30191e-143 2.1158e-10
0.33 -0.0481312 -0.0454002 2.13915e-10 1.67566e-143 2.13915e-10
0.34 -0.0481263 -0.0454185 2.13275e-10 2.12826e-143 2.13275e-10
0.35 -0.0481215 -0.0454154 2.13632e-10 2.71764e-143 2.13632e-10
0.36 -0.0481166 -0.045388 2.15124e-10 3.49109e-143 2.15124e-10
0.37 -0.0481117 -0.0454673 2.11637e-10 4.38446e-143 2.11637e-10
0.38 -0.0481068 -0.0455772 2.06713e-10 5.47083e-143 2.06713e-10
0.39 -0.0481018 -0.0454765 2.11632e-10 7.16039e-143 2.11632e-10
0.4 -0.0480969 -0.0454063 2.15134e-10 9.312e-143 2.15134e-10
0.41 -0.0480919 -0.0454215 2.14639e-10 1.18942e-142 2.14639e-10
0.42 -0.0480869 -0.0455009 2.11131e-10 1.49894e-142 2.11131e-10
0.43 -0.048082 -0.0455314 2.09913e-10 1.91069e-142 2.09913e-10
0.44 -0.0480769 -0.045391 2.16729e-10 2.53108e-142 2.16729e-10
0.45 -0.0480719 -0.045507 2.11491e-10 3.17128e-142 2.11491e-10
0.46 -0.0480669 -0.0455619 2.09121e-10 4.02916e-142 2.09121e-10
0.47 -0.0480618 -0.0453544 2.19123e-10 5.42877e-142 2.19123e-10
0.48 -0.0480568 -0.0453849 2.17909e-10 6.94714e-142 2.17909e-10
0.49 -0.0480517 -0.0454337 2.15828e-10 8.86096e-142 2.15828e-10
0.5 -0.0480466 -0.045507 2.12584e-10 1.12479e-141 2.12584e-10
0.51 -0.0480415 -0.0452995 2.22633e-10 1.51924e-141 2.22633e-10
0.52 -0.0480364 -0.0454643 2.15052e-10 1.8941e-141 2.15052e-10
0.53 -0.0480312 -0.0455192 2.12671e-10 2.41948e-141 2.12671e-10
0.54 -0.0480261 -0.0453422 2.21304e-10 3.25454e-141 2.21304e-10
0.55 -0.0480209 -0.0453971 2.18926e-10 4.16502e-141 2.18926e-10
0.56 -0.0480157 -0.0455772 2.10581e-10 5.18677e-141 2.10581e-10
0.57 -0.0480105 -0.0453788 2.2026e-10 7.02921e-141 2.2026e-10
0.58 -0.0480053 -0.0454093 2.19039e-10 9.06406e-141 2.19039e-10
0.59 -0.0480001 -0.0455863 2.10817e-10 1.13209e-140 2.10817e-10
0.6 -0.0479948 -0.0453361 2.23006e-10 1.55526e-140 2.23006e-10
