Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 1.25935e-09 2.94523e-10 9.64824e-10
0.01 -0.0482798 -0.0459373 1.61421e-09 2.93322e-10 1.32089e-09
0.02 -0.0482753 -0.0455528 1.77045e-09 2.96906e-10 1.47355e-09
0.03 -0.0482709 -0.0457633 1.81213e-09 2.95364e-10 1.51677e-09
0.04 -0.0482664 -0.0457389 1.83419e-09 2.95848e-10 1.53834e-09
0.05 -0.0482619 -0.0456565 1.84748e-09 2.96834e-10 1.55064e-09
0.06 -0.0482574 -0.0458152 1.84332e-09 2.95738e-10 1.54758e-09
0.07 -0.0482529 -0.0458946 1.84175e-09 2.95326e-10 1.54642e-09
0.08 -0.0482484 -0.0458305 1.8473e-09 2.96157e-10 1.55114e-09
0.09 -0.0482439 -0.0457878 1.85147e-09 2.96805e-10 1.55467e-09
0.1 -0.0482393 -0.0458457 1.85012e-09 2.96581e-10 1.55354e-09
0.11 -0.0482348 -0.0456504 1.86246e-09 2.98558e-10 1.56391e-09
0.12 -0.0482302 -0.0455772 1.86819e-09 2.99477e-10 1.56872e-09
0.13 -0.0482256 -0.0456016 1.86863e-09 2.99548e-10 1.56908e-09
0.14 -0.048221 -0.0456931 1.86542e-09 2.99035e-10 1.56639e-09
0.15 -0.0482164 -0.0456992 1.86685e-09 2.99266e-10 1.56759e-09
0.16 -0.0482118 -0.0457328 1.8668e-09 2.99258e-10 1.56754e-09
0.17 -0.0482071 -0.045684 1.87123e-09 2.99971e-10 1.57126e-09
0.18 -0.0482025 -0.0454765 1.88434e-09 3.02074e-10 1.58227e-09
0.19 -0.0481978 -0.0455985 1.87948e-09 3.01296e-10 1.57818e-09
0.2 -0.0481932 -0.0456535 1.87827e-09 3.01104e-10 1.57717e-09
0.21 -0.0481885 -0.0455436 1.8861e-09 3.02359e-10 1.58374e-09
0.22 -0.0481838 -0.0454551 1.89276e-09 3.0343e-10 1.58933e-09
0.23 -0.0481791 -0.0455131 1.89141e-09 3.03214e-10 1.5882e-09
0.24 -0.0481743 -0.0454368 1.89743e-09 3.04181e-10 1.59325e-09
0.25 -0.0481696 -0.0454795 1.89693e-09 3.04102e-10 1.59283e-09
0.26 -0.0481649 -0.0455009 1.8976e-09 3.04211e-10 1.59339e-09
0.27 -0.0481601 -0.0455589 1.89626e-09 3.03998e-10 1.59226e-09
0.28 -0.0481553 -0.0455467 1.89879e-09 3.04405e-10 1.59438e-09
0.29 -0.0481505 -0.0455436 1.90082e-09 3.04733e-10 1.59609e-09
0.3 -0.0481457 -0.0453117 1.9155e-09 3.07087e-10 1.60841e-09
0.31 -0.0481409 -0.0454276 1.91098e-09 3.06365e-10 1.60462e-09
0.32 -0.0481361 -0.0454459 1.91186e-09 3.06507e-10 1.60535e-09
0.33 -0.0481312 -0.0454002 1.91629e-09 3.07219e-10 1.60907e-09
0.34 -0.0481263 -0.0454185 1.91718e-09 3.07363e-10 1.60982e-09
0.35 -0.0481215 -0.0454154 1.91927e-09 3.07699e-10 1.61157e-09
0.36 -0.0481166 -0.045388 1.92271e-09 3.08252e-10 1.61445e-09
0.37 -0.0481117 -0.0454673 1.92023e-09 3.07856e-10 1.61237e-09
0.38 -0.0481068 -0.0455772 1.91604e-09 3.07186e-10 1.60885e-09
