Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 2.24825e-10 1.05507e-10 1.19318e-10
0.01 -0.0482798 -0.0459373 2.58793e-10 1.01249e-10 1.57544e-10
0.02 -0.0482753 -0.0455528 3.01069e-10 1.10831e-10 1.90238e-10
0.03 -0.0482709 -0.0457633 2.93282e-10 1.05585e-10 1.87696e-10
0.04 -0.0482664 -0.0457389 2.97519e-10 1.06194e-10 1.91326e-10
0.05 -0.0482619 -0.0456565 3.04361e-10 1.08248e-10 1.96113e-10
0.06 -0.0482574 -0.0458152 2.93743e-10 1.04293e-10 1.8945e-10
0.07 -0.0482529 -0.0458946 2.88463e-10 1.02314e-10 1.86149e-10
0.08 -0.0482484 -0.0458305 2.93188e-10 1.03912e-10 1.89277e-10
0.09 -0.0482439 -0.0457878 2.96387e-10 1.04976e-10 1.91411e-10
0.1 -0.0482393 -0.0458457 2.92496e-10 1.03534e-10 1.88962e-10
0.11 -0.0482348 -0.0456504 3.06434e-10 1.08401e-10 1.98033e-10
0.12 -0.0482302 -0.0455772 3.11781e-10 1.10226e-10 2.01556e-10
0.13 -0.0482256 -0.0456016 3.10251e-10 1.09618e-10 2.00633e-10
0.14 -0.048221 -0.0456931 3.03982e-10 1.07338e-10 1.96645e-10
0.15 -0.0482164 -0.0456992 3.03738e-10 1.07186e-10 1.96552e-10
0.16 -0.0482118 -0.0457328 3.0155e-10 1.06349e-10 1.95201e-10
0.17 -0.0482071 -0.045684 3.05186e-10 1.07565e-10 1.97621e-10
0.18 -0.0482025 -0.0454765 3.20056e-10 1.12737e-10 2.07319e-10
0.19 -0.0481978 -0.0455985 3.11617e-10 1.09697e-10 2.01921e-10
0.2 -0.0481932 -0.0456535 3.07915e-10 1.08326e-10 1.99589e-10
0.21 -0.0481885 -0.0455436 3.15897e-10 1.11065e-10 2.04832e-10
0.22 -0.0481838 -0.0454551 3.22372e-10 1.13271e-10 2.09101e-10
0.23 -0.0481791 -0.0455131 3.18457e-10 1.11826e-10 2.06631e-10
0.24 -0.0481743 -0.0454368 3.24076e-10 1.13728e-10 2.10349e-10
0.25 -0.0481696 -0.0454795 3.21246e-10 1.12664e-10 2.08583e-10
0.26 -0.0481649 -0.0455009 3.19928e-10 1.12131e-10 2.07797e-10
0.27 -0.0481601 -0.0455589 3.16004e-10 1.10686e-10 2.05318e-10
0.28 -0.0481553 -0.0455467 3.17074e-10 1.1099e-10 2.06084e-10
0.29 -0.0481505 -0.0455436 3.17497e-10 1.11067e-10 2.06429e-10
0.3 -0.0481457 -0.0453117 3.34232e-10 1.16847e-10 2.17385e-10
0.31 -0.0481409 -0.0454276 3.26179e-10 1.13959e-10 2.1222e-10
0.32 -0.0481361 -0.0454459 3.25083e-10 1.13503e-10 2.1158e-10
0.33 -0.0481312 -0.0454002 3.28557e-10 1.14642e-10 2.13915e-10
0.34 -0.0481263 -0.0454185 3.27462e-10 1.14187e-10 2.13275e-10
0.35 -0.0481215 -0.0454154 3.27897e-10 1.14264e-10 2.13632e-10
0.36 -0.0481166 -0.045388 3.30071e-10 1.14947e-10 2.15124e-10
0.37 -0.0481117 -0.0454673 3.24608e-10 1.12971e-10 2.11637e-10
0.38 -0.0481068 -0.0455772 3.16945e-10 1.10232e-10 2.06713e-10
0.39 -0.0481018 -0.0454765 3.24375e-10 1.12742e-10 2.11632e-10
0.4 -0.0480969 -0.0454063 3.29626e-10 1.14492e-10 2.15134e-10
0.41 -0.0480919 -0.0454215 3.28753e-10 1.14114e-10 2.14639e-10
0.42 -0.0480869 -0.0455009 3.23266e-10 1.12135e-10 2.11131e-10
0.43 -0.048082 -0.0455314 3.21288e-10 1.11375e-10 2.09913e-10
0.44 -0.0480769 -0.045391 3.31604e-10 1.14875e-10 2.16729e-10
0.45 -0.0480719 -0.045507 3.23475e-10 1.11984e-10 2.11491e-10
0.46 -0.0480669 -0.0455619 3.19737e-10 1.10616e-10 2.09121e-10
0.47 -0.0480618 -0.0453544 3.34911e-10 1.15788e-10 2.19123e-10
0.48 -0.0480568 -0.0453849 3.32938e-10 1.15028e-10 2.17909e-10
0.49 -0.0480517 -0.0454337 3.2964e-10 1.13812e-10 2.15828e-10
0.5 -0.0480466 -0.045507 3.2457e-10 1.11985e-10 2.12584e-10
0.51 -0.0480415 -0.0452995 3.39791e-10 1.17158e-10 2.22633e-10
0.52 -0.0480364 -0.0454643 3.28102e-10 1.1305e-10 2.15052e-10
0.53 -0.0480312 -0.0455192 3.24353e-10 1.11682e-10 2.12671e-10
0.54 -0.0480261 -0.0453422 3.37398e-10 1.16094e-10 2.21304e-10
0.55 -0.0480209 -0.0453971 3.33652e-10 1.14726e-10 2.18926e-10
0.56 -0.0480157 -0.0455772 3.20819e-10 1.10237e-10 2.10581e-10
0.57 -0.0480105 -0.0453788 3.35443e-10 1.15183e-10 2.2026e-10
0.58 -0.0480053 -0.0454093 3.33462e-10 1.14423e-10 2.19039e-10
0.59 -0.0480001 -0.0455863 3.20829e-10 1.10011e-10 2.10817e-10
0.6 -0.0479948 -0.0453361 3.39254e-10 1.16248e-10 2.23006e-10
0.61 -0.0479896 -0.0455863 3.2128e-10 1.10012e-10 2.11268e-10
0.62 -0.0479843 -0.0454154 3.33956e-10 1.14272e-10 2.19684e-10
0.63 -0.047979 -0.0454307 3.33077e-10 1.13891e-10 2.19186e-10
0.64 -0.0479737 -0.0453697 3.37764e-10 1.15412e-10 2.22352e-10
0.65 -0.0479683 -0.0453727 3.37785e-10 1.15337e-10 2.22448e-10
0.66 -0.047963 -0.045272 3.45383e-10 1.17848e-10 2.27535e-10
0.67 -0.0479576 -0.0452598 3.46523e-10 1.18152e-10 2.28371e-10
0.68 -0.0479523 -0.0454307 3.3427e-10 1.13893e-10 2.20377e-10
0.69 -0.0479469 -0.0452537 3.47469e-10 1.18305e-10 2.29164e-10
0.7 -0.0479414 -0.0452781 3.45933e-10 1.17697e-10 2.28236e-10
0.71 -0.047936 -0.0453788 3.38802e-10 1.15187e-10 2.23615e-10
0.72 -0.0479306 -0.0452995 3.44867e-10 1.17164e-10 2.27703e-10
0.73 -0.0479251 -0.0453452 3.41764e-10 1.16025e-10 2.25738e-10
0.74 -0.0479196 -0.0453147 3.44255e-10 1.16786e-10 2.27469e-10
0.75 -0.0479141 -0.0452476 3.49443e-10 1.18459e-10 2.30984e-10
0.76 -0.0479086 -0.0452933 3.46338e-10 1.1732e-10 2.29018e-10
0.77 -0.0479031 -0.0452415 3.50409e-10 1.18611e-10 2.31797e-10
0.78 -0.0478975 -0.0452903 3.47073e-10 1.17395e-10 2.29678e-10
0.79 -0.047892 -0.0451743 3.55887e-10 1.20287e-10 2.35599e-10
0.8 -0.0478864 -0.0452476 3.50743e-10 1.1846e-10 2.32283e-10
0.81 -0.0478808 -0.0453269 3.45149e-10 1.16484e-10 2.28665e-10
0.82 -0.0478752 -0.045333 3.44958e-10 1.16332e-10 2.28626e-10
0.83 -0.0478695 -0.0453086 3.47024e-10 1.16941e-10 2.30083e-10
0.84 -0.0478639 -0.0451987 3.55422e-10 1.19681e-10 2.35742e-10
0.85 -0.0478582 -0.0453147 3.47099e-10 1.16789e-10 2.30309e-10
0.86 -0.0478525 -0.0452232 3.54147e-10 1.19071e-10 2.35077e-10
0.87 -0.0478468 -0.0453239 3.46947e-10 1.16561e-10 2.30386e-10
0.88 -0.0478411 -0.0454643 3.36788e-10 1.13061e-10 2.23727e-10
0.89 -0.0478354 -0.0454215 3.40228e-10 1.14129e-10 2.261e-10
0.9 -0.0478296 -0.0453971 3.42306e-10 1.14737e-10 2.27569e-10
0.91 -0.0478238 -0.0453452 3.46434e-10 1.16031e-10 2.30403e-10
0.92 -0.047818 -0.0454337 3.40112e-10 1.13825e-10 2.26286e-10
0.93 -0.0478122 -0.0453666 3.45379e-10 1.15498e-10 2.29881e-10
0.94 -0.0478064 -0.0452903 3.51342e-10 1.17401e-10 2.33941e-10
0.95 -0.0478005 -0.045507 3.35439e-10 1.11999e-10 2.2344e-10
0.96 -0.0477946 -0.0454521 3.39806e-10 1.13368e-10 2.26438e-10
0.97 -0.0477887 -0.0454551 3.3985e-10 1.13294e-10 2.26557e-10
0.98 -0.0477828 -0.0454276 3.42178e-10 1.13979e-10 2.28199e-10
0.99 -0.0477769 -0.0454368 3.41762e-10 1.1375e-10 2.28011e-10
1 -0.0477709 -0.0453636 3.47522e-10 1.15576e-10 2.31946e-10
1.01 -0.047765 -0.045391 3.45745e-10 1.14893e-10 2.30852e-10
1.02 -0.047759 -0.0452842 3.54041e-10 1.17556e-10 2.36486e-10
1.03 -0.047753 -0.0452659 3.55702e-10 1.18012e-10 2.3769e-10
1.04 -0.0477469 -0.0453605 3.48877e-10 1.15654e-10 2.33223e-10
1.05 -0.0477409 -0.0453605 3.49161e-10 1.15655e-10 2.33506e-10
1.06 -0.0477348 -0.0453544 3.49905e-10 1.15807e-10 2.34098e-10
1.07 -0.0477287 -0.045391 3.47432e-10 1.14895e-10 2.32537e-10
1.08 -0.0477226 -0.0455131 3.38506e-10 1.11852e-10 2.26655e-10
1.09 -0.0477165 -0.0453666 3.49847e-10 1.15504e-10 2.34343e-10
1.1 -0.0477103 -0.045449 3.43909e-10 1.1345e-10 2.30459e-10
1.11 -0.0477042 -0.0452842 3.56659e-10 1.17559e-10 2.391e-10
1.12 -0.047698 -0.0452201 3.61808e-10 1.19157e-10 2.42651e-10
1.13 -0.0476917 -0.0453147 3.54944e-10 1.16799e-10 2.38144e-10
1.14 -0.0476855 -0.0452933 3.56864e-10 1.17333e-10 2.39531e-10
1.15 -0.0476792 -0.0455039 3.41183e-10 1.12083e-10 2.291e-10
1.16 -0.047673 -0.0455253 3.39846e-10 1.1155e-10 2.28296e-10
1.17 -0.0476667 -0.0454978 3.42224e-10 1.12236e-10 2.29988e-10
1.18 -0.0476604 -0.0455192 3.40887e-10 1.11703e-10 2.29184e-10
1.19 -0.047654 -0.0456565 3.30724e-10 1.08281e-10 2.22443e-10
1.2 -0.0476476 -0.0454307 3.48215e-10 1.1391e-10 2.34305e-10
1.21 -0.0476413 -0.0455436 3.39903e-10 1.11096e-10 2.28807e-10
1.22 -0.0476349 -0.0455589 3.39028e-10 1.10715e-10 2.28313e-10
1.23 -0.0476284 -0.0455558 3.39558e-10 1.10792e-10 2.28766e-10
1.24 -0.047622 -0.0454856 3.45221e-10 1.12543e-10 2.32679e-10
1.25 -0.0476155 -0.0455436 3.41083e-10 1.11097e-10 2.29986e-10
1.26 -0.047609 -0.0454124 3.51432e-10 1.14368e-10 2.37064e-10
1.27 -0.0476025 -0.0455833 3.38637e-10 1.10108e-10 2.28529e-10
1.28 -0.0475959 -0.0455222 3.43625e-10 1.11632e-10 2.31993e-10
1.29 -0.0475894 -0.0456474 3.34312e-10 1.08511e-10 2.25801e-10
1.3 -0.0475828 -0.0456016 3.3813e-10 1.09653e-10 2.28477e-10
1.31 -0.0475762 -0.0455863 3.39608e-10 1.10035e-10 2.29573e-10
1.32 -0.0475695 -0.0455375 3.4367e-10 1.11252e-10 2.32418e-10
1.33 -0.0475629 -0.0457084 3.30805e-10 1.06992e-10 2.23813e-10
1.34 -0.0475562 -0.0454704 3.49465e-10 1.12925e-10 2.36539e-10
1.35 -0.0475495 -0.0455039 3.47194e-10 1.12091e-10 2.35103e-10
1.36 -0.0475428 -0.0454948 3.48212e-10 1.12318e-10 2.35894e-10
1.37 -0.047536 -0.0454093 3.55143e-10 1.1445e-10 2.40693e-10
1.38 -0.0475292 -0.0455558 3.44124e-10 1.10798e-10 2.33326e-10
1.39 -0.0475224 -0.045507 3.48222e-10 1.12015e-10 2.36207e-10
1.4 -0.0475156 -0.0455863 3.4239e-10 1.10038e-10 2.32352e-10
1.41 -0.0475088 -0.0455528 3.45308e-10 1.10874e-10 2.34434e-10
1.42 -0.0475019 -0.045507 3.49187e-10 1.12016e-10 2.37171e-10
1.43 -0.047495 -0.045745 3.30998e-10 1.06083e-10 2.24915e-10
1.44 -0.0474881 -0.0456657 3.37482e-10 1.0806e-10 2.29422e-10
1.45 -0.0474811 -0.0457786 3.28999e-10 1.05246e-10 2.23753e-10
1.46 -0.0474741 -0.0456626 3.38358e-10 1.08138e-10 2.3022e-10
1.47 -0.0474671 -0.0455894 3.44393e-10 1.09964e-10 2.34429e-10
1.48 -0.0474601 -0.0456626 3.38998e-10 1.08139e-10 2.30859e-10
1.49 -0.0474531 -0.045626 3.42184e-10 1.09052e-10 2.33132e-10
1.5 -0.047446 -0.0455894 3.45377e-10 1.09965e-10 2.35412e-10
1.51 -0.0474389 -0.04551 3.51931e-10 1.11945e-10 2.39987e-10
1.52 -0.0474318 -0.0455283 3.50834e-10 1.11489e-10 2.39345e-10
1.53 -0.0474246 -0.0455253 3.51409e-10 1.11564e-10 2.39845e-10
1.54 -0.0474174 -0.0455131 3.52709e-10 1.11869e-10 2.4084e-10
