Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 3.77143e-11 3.64231e-11 1.29123e-12
0.01 -0.0482798 -0.0459373 3.66941e-11 3.49848e-11 1.70926e-12
0.02 -0.0482753 -0.0455528 4.04012e-11 3.83311e-11 2.07008e-12
0.03 -0.0482709 -0.0457633 3.85995e-11 3.65505e-11 2.04902e-12
0.04 -0.0482664 -0.0457389 3.88907e-11 3.6795e-11 2.09571e-12
0.05 -0.0482619 -0.0456565 3.96969e-11 3.75413e-11 2.15562e-12
0.06 -0.0482574 -0.0458152 3.8293e-11 3.62033e-11 2.08973e-12
0.07 -0.0482529 -0.0458946 3.76101e-11 3.55495e-11 2.0606e-12
0.08 -0.0482484 -0.0458305 3.8241e-11 3.61383e-11 2.10271e-12
0.09 -0.0482439 -0.0457878 3.86766e-11 3.65426e-11 2.13404e-12
0.1 -0.0482393 -0.0458457 3.81885e-11 3.60742e-11 2.11432e-12
0.11 -0.0482348 -0.0456504 4.00294e-11 3.78056e-11 2.22381e-12
0.12 -0.0482302 -0.0455772 4.07497e-11 3.84782e-11 2.27155e-12
0.13 -0.0482256 -0.0456016 4.05715e-11 3.83021e-11 2.26935e-12
0.14 -0.048221 -0.0456931 3.97732e-11 3.75409e-11 2.23233e-12
0.15 -0.0482164 -0.0456992 3.97628e-11 3.75234e-11 2.23942e-12
0.16 -0.0482118 -0.0457328 3.94979e-11 3.72658e-11 2.23217e-12
0.17 -0.0482071 -0.045684 3.99961e-11 3.7728e-11 2.26813e-12
0.18 -0.0482025 -0.0454765 4.19679e-11 3.95797e-11 2.3882e-12
0.19 -0.0481978 -0.0455985 4.08839e-11 3.85493e-11 2.33459e-12
0.2 -0.0481932 -0.0456535 4.04204e-11 3.81043e-11 2.31616e-12
0.21 -0.0481885 -0.0455436 4.14913e-11 3.91055e-11 2.38583e-12
0.22 -0.0481838 -0.0454551 4.23653e-11 3.99207e-11 2.44461e-12
0.23 -0.0481791 -0.0455131 4.18743e-11 3.94496e-11 2.42476e-12
0.24 -0.0481743 -0.0454368 4.26371e-11 4.01595e-11 2.47762e-12
0.25 -0.0481696 -0.0454795 4.22886e-11 3.98225e-11 2.46604e-12
0.26 -0.0481649 -0.0455009 4.21388e-11 3.96728e-11 2.466e-12
0.27 -0.0481601 -0.0455589 4.16456e-11 3.91998e-11 2.44578e-12
0.28 -0.0481553 -0.0455467 4.18104e-11 3.93462e-11 2.46419e-12
0.29 -0.0481505 -0.0455436 4.18901e-11 3.94124e-11 2.4777e-12
0.3 -0.0481457 -0.0453117 4.41235e-11 4.15044e-11 2.61913e-12
0.31 -0.0481409 -0.0454276 4.30852e-11 4.05185e-11 2.56667e-12
0.32 -0.0481361 -0.0454459 4.29652e-11 4.03965e-11 2.56872e-12
0.33 -0.0481312 -0.0454002 4.34496e-11 4.08426e-11 2.60705e-12
0.34 -0.0481263 -0.0454185 4.333e-11 4.07207e-11 2.60927e-12
0.35 -0.0481215 -0.0454154 4.34129e-11 4.07892e-11 2.62373e-12
0.36 -0.0481166 -0.045388 4.37265e-11 4.10742e-11 2.65229e-12
0.37 -0.0481117 -0.0454673 4.30281e-11 4.04086e-11 2.61944e-12
0.38 -0.0481068 -0.0455772 4.20372e-11 3.94687e-11 2.56847e-12
0.39 -0.0481018 -0.0454765 4.30482e-11 4.04083e-11 2.63987e-12
0.4 -0.0480969 -0.0454063 4.37711e-11 4.10771e-11 2.69407e-12
0.41 -0.0480919 -0.0454215 4.36813e-11 4.09829e-11 2.69844e-12
0.42 -0.0480869 -0.0455009 4.29781e-11 4.03133e-11 2.66481e-12
0.43 -0.048082 -0.0455314 4.27409e-11 4.0081e-11 2.65992e-12
0.44 -0.0480769 -0.045391 4.414e-11 4.13828e-11 2.75719e-12
0.45 -0.0480719 -0.045507 4.30841e-11 4.03828e-11 2.70125e-12
0.46 -0.0480669 -0.0455619 4.26122e-11 3.99306e-11 2.68164e-12
0.47 -0.0480618 -0.0453544 4.46619e-11 4.18408e-11 2.82116e-12
0.48 -0.0480568 -0.0453849 4.4426e-11 4.16092e-11 2.8168e-12
0.49 -0.0480517 -0.0454337 4.40133e-11 4.12121e-11 2.80113e-12
