Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 2.27236e-10 3.64231e-11 1.90813e-10
0.01 -0.0482798 -0.0459373 4.0119e-10 3.49848e-11 3.66205e-10
0.02 -0.0482753 -0.0455528 6.39601e-10 3.83311e-11 6.0127e-10
0.03 -0.0482709 -0.0457633 8.00266e-10 3.65505e-11 7.63716e-10
0.04 -0.0482664 -0.0457389 9.969e-10 3.6795e-11 9.60105e-10
0.05 -0.0482619 -0.0456565 1.2119e-09 3.75413e-11 1.17436e-09
0.06 -0.0482574 -0.0458152 1.35618e-09 3.62033e-11 1.31998e-09
0.07 -0.0482529 -0.0458946 1.51542e-09 3.55495e-11 1.47987e-09
0.08 -0.0482484 -0.0458305 1.72693e-09 3.61383e-11 1.69079e-09
0.09 -0.0482439 -0.0457878 1.93437e-09 3.65426e-11 1.89783e-09
0.1 -0.0482393 -0.0458457 2.09492e-09 3.60742e-11 2.05885e-09
0.11 -0.0482348 -0.0456504 2.38934e-09 3.78056e-11 2.35153e-09
0.12 -0.0482302 -0.0455772 2.62876e-09 3.84782e-11 2.59028e-09
0.13 -0.0482256 -0.0456016 2.81237e-09 3.83021e-11 2.77407e-09
0.14 -0.048221 -0.0456931 2.94784e-09 3.75409e-11 2.9103e-09
0.15 -0.0482164 -0.0456992 3.13736e-09 3.75234e-11 3.09984e-09
0.16 -0.0482118 -0.0457328 3.30503e-09 3.72658e-11 3.26776e-09
0.17 -0.0482071 -0.045684 3.53719e-09 3.7728e-11 3.49946e-09
0.18 -0.0482025 -0.0454765 3.91095e-09 3.95797e-11 3.87137e-09
0.19 -0.0481978 -0.0455985 4.00368e-09 3.85493e-11 3.96513e-09
0.2 -0.0481932 -0.0456535 4.14938e-09 3.81043e-11 4.11127e-09
0.21 -0.0481885 -0.0455436 4.45497e-09 3.91055e-11 4.41586e-09
0.22 -0.0481838 -0.0454551 4.74809e-09 3.99207e-11 4.70817e-09
0.23 -0.0481791 -0.0455131 4.88954e-09 3.94496e-11 4.85009e-09
0.24 -0.0481743 -0.0454368 5.17816e-09 4.01595e-11 5.138e-09
0.25 -0.0481696 -0.0454795 5.33326e-09 3.98225e-11 5.29343e-09
0.26 -0.0481649 -0.0455009 5.5106e-09 3.96728e-11 5.47092e-09
0.27 -0.0481601 -0.0455589 5.63953e-09 3.91998e-11 5.60033e-09
0.28 -0.0481553 -0.0455467 5.85555e-09 3.93462e-11 5.81621e-09
0.29 -0.0481505 -0.0455436 6.0603e-09 3.94124e-11 6.02089e-09
0.3 -0.0481457 -0.0453117 6.58678e-09 4.15044e-11 6.54527e-09
0.31 -0.0481409 -0.0454276 6.62984e-09 4.05185e-11 6.58932e-09
0.32 -0.0481361 -0.0454459 6.80839e-09 4.03965e-11 6.76799e-09
0.33 -0.0481312 -0.0454002 7.08385e-09 4.08426e-11 7.04301e-09
0.34 -0.0481263 -0.0454185 7.26199e-09 4.07207e-11 7.22127e-09
0.35 -0.0481215 -0.0454154 7.47338e-09 4.07892e-11 7.43259e-09
0.36 -0.0481166 -0.045388 7.72576e-09 4.10742e-11 7.68468e-09
0.37 -0.0481117 -0.0454673 7.79707e-09 4.04086e-11 7.75666e-09
0.38 -0.0481068 -0.0455772 7.80723e-09 3.94687e-11 7.76776e-09
0.39 -0.0481018 -0.0454765 8.18874e-09 4.04083e-11 8.14833e-09
0.4 -0.0480969 -0.0454063 8.52275e-09 4.10771e-11 8.48167e-09
0.41 -0.0480919 -0.0454215 8.7008e-09 4.09829e-11 8.65982e-09
0.42 -0.0480869 -0.0455009 8.7526e-09 4.03133e-11 8.71229e-09
0.43 -0.048082 -0.0455314 8.8946e-09 4.0081e-11 8.85452e-09
0.44 -0.0480769 -0.045391 9.38173e-09 4.13828e-11 9.34034e-09
0.45 -0.0480719 -0.045507 9.34806e-09 4.03828e-11 9.30768e-09
0.46 -0.0480669 -0.0455619 9.43383e-09 3.99306e-11 9.3939e-09
0.47 -0.0480618 -0.0453544 1.00843e-08 4.18408e-11 1.00424e-08
0.48 -0.0480568 -0.0453849 1.02261e-08 4.16092e-11 1.01845e-08
0.49 -0.0480517 -0.0454337 1.03238e-08 4.12121e-11 1.02826e-08
0.5 -0.0480466 -0.045507 1.03606e-08 4.05929e-11 1.032e-08
0.51 -0.0480415 -0.0452995 1.1051e-08 4.25121e-11 1.10085e-08
0.52 -0.0480364 -0.0454643 1.0868e-08 4.10647e-11 1.0827e-08
0.53 -0.0480312 -0.0455192 1.09385e-08 4.06103e-11 1.08979e-08
0.54 -0.0480261 -0.0453422 1.15807e-08 4.22591e-11 1.15384e-08
0.55 -0.0480209 -0.0453971 1.16518e-08 4.18052e-11 1.161e-08
0.56 -0.0480157 -0.0455772 1.13954e-08 4.02121e-11 1.13552e-08
0.57 -0.0480105 -0.0453788 1.2115e-08 4.20607e-11 1.2073e-08
0.58 -0.0480053 -0.0454093 1.22422e-08 4.18277e-11 1.22004e-08
0.59 -0.0480001 -0.0455863 1.19694e-08 4.0258e-11 1.19291e-08
0.6 -0.0479948 -0.0453361 1.28584e-08 4.25858e-11 1.28158e-08
0.61 -0.0479896 -0.0455863 1.23678e-08 4.03446e-11 1.23274e-08
0.62 -0.0479843 -0.0454154 1.30536e-08 4.1952e-11 1.30117e-08
0.63 -0.047979 -0.0454307 1.32164e-08 4.18572e-11 1.31745e-08
0.64 -0.0479737 -0.0453697 1.36019e-08 4.2462e-11 1.35594e-08
0.65 -0.0479683 -0.0453727 1.38021e-08 4.24807e-11 1.37596e-08
0.66 -0.047963 -0.045272 1.4316e-08 4.34526e-11 1.42725e-08
0.67 -0.0479576 -0.0452598 1.45671e-08 4.36124e-11 1.45235e-08
0.68 -0.0479523 -0.0454307 1.42483e-08 4.20861e-11 1.42063e-08
0.69 -0.0479469 -0.0452537 1.50148e-08 4.37645e-11 1.4971e-08
0.7 -0.0479414 -0.0452781 1.5151e-08 4.35876e-11 1.51074e-08
0.71 -0.047936 -0.0453788 1.50368e-08 4.27053e-11 1.49941e-08
0.72 -0.0479306 -0.0452995 1.55074e-08 4.34863e-11 1.54639e-08
0.73 -0.0479251 -0.0453452 1.55672e-08 4.31115e-11 1.5524e-08
0.74 -0.0479196 -0.0453147 1.58811e-08 4.34424e-11 1.58376e-08
0.75 -0.0479141 -0.0452476 1.63235e-08 4.41139e-11 1.62794e-08
0.76 -0.0479086 -0.0452933 1.63796e-08 4.37387e-11 1.63358e-08
0.77 -0.0479031 -0.0452415 1.67752e-08 4.42699e-11 1.67309e-08
0.78 -0.0478975 -0.0452903 1.68164e-08 4.38654e-11 1.67725e-08
0.79 -0.047892 -0.0451743 1.74491e-08 4.49967e-11 1.74041e-08
0.8 -0.0478864 -0.0452476 1.73993e-08 4.43635e-11 1.73549e-08
0.81 -0.0478808 -0.0453269 1.73207e-08 4.3673e-11 1.7277e-08
0.82 -0.0478752 -0.045333 1.75095e-08 4.36658e-11 1.74659e-08
0.83 -0.0478695 -0.0453086 1.78137e-08 4.39444e-11 1.77698e-08
0.84 -0.0478639 -0.0451987 1.84487e-08 4.50255e-11 1.84036e-08
0.85 -0.0478582 -0.0453147 1.82154e-08 4.39883e-11 1.81714e-08
0.86 -0.0478525 -0.0452232 1.87878e-08 4.48992e-11 1.87429e-08
0.87 -0.0478468 -0.0453239 1.86039e-08 4.40036e-11 1.85598e-08
0.88 -0.0478411 -0.0454643 1.82511e-08 4.2732e-11 1.82084e-08
0.89 -0.0478354 -0.0454215 1.86311e-08 4.31855e-11 1.8588e-08
0.9 -0.0478296 -0.0453971 1.89394e-08 4.34665e-11 1.8896e-08
0.91 -0.0478238 -0.0453452 1.93644e-08 4.40081e-11 1.93204e-08
0.92 -0.047818 -0.0454337 1.92036e-08 4.32222e-11 1.91604e-08
0.93 -0.0478122 -0.0453666 1.96964e-08 4.39091e-11 1.96525e-08
0.94 -0.0478064 -0.0452903 2.02348e-08 4.46849e-11 2.01901e-08
0.95 -0.0478005 -0.045507 1.95081e-08 4.26795e-11 1.94654e-08
0.96 -0.0477946 -0.0454521 1.99533e-08 4.32524e-11 1.991e-08
0.97 -0.0477887 -0.0454551 2.01469e-08 4.32755e-11 2.01036e-08
0.98 -0.0477828 -0.0454276 2.04769e-08 4.35895e-11 2.04333e-08
0.99 -0.0477769 -0.0454368 2.06434e-08 4.3554e-11 2.05998e-08
1 -0.0477709 -0.0453636 2.11857e-08 4.4306e-11 2.11414e-08
1.01 -0.047765 -0.045391 2.12704e-08 4.40974e-11 2.12263e-08
1.02 -0.047759 -0.0452842 2.19782e-08 4.51739e-11 2.1933e-08
1.03 -0.047753 -0.0452659 2.22793e-08 4.54043e-11 2.22339e-08
1.04 -0.0477469 -0.0453605 2.20456e-08 4.45512e-11 2.20011e-08
1.05 -0.0477409 -0.0453605 2.22572e-08 4.46057e-11 2.22126e-08
1.06 -0.0477348 -0.0453544 2.24985e-08 4.47191e-11 2.24538e-08
1.07 -0.0477287 -0.045391 2.25316e-08 4.44214e-11 2.24872e-08
1.08 -0.0477226 -0.0455131 2.21396e-08 4.32979e-11 2.20963e-08
1.09 -0.0477165 -0.0453666 2.30741e-08 4.4767e-11 2.30293e-08
1.1 -0.0477103 -0.045449 2.28717e-08 4.40254e-11 2.28277e-08
1.11 -0.0477042 -0.0452842 2.39155e-08 4.56765e-11 2.38698e-08
1.12 -0.047698 -0.0452201 2.44592e-08 4.63552e-11 2.44128e-08
1.13 -0.0476917 -0.0453147 2.41894e-08 4.54947e-11 2.41439e-08
1.14 -0.0476855 -0.0452933 2.45153e-08 4.57599e-11 2.44696e-08
1.15 -0.0476792 -0.0455039 2.36242e-08 4.37675e-11 2.35805e-08
1.16 -0.047673 -0.0455253 2.37168e-08 4.36143e-11 2.36731e-08
1.17 -0.0476667 -0.0454978 2.40688e-08 4.3938e-11 2.40249e-08
1.18 -0.0476604 -0.0455192 2.41598e-08 4.37848e-11 2.4116e-08
1.19 -0.047654 -0.0456565 2.36187e-08 4.24973e-11 2.35762e-08
1.2 -0.0476476 -0.0454307 2.50562e-08 4.47638e-11 2.50114e-08
1.21 -0.0476413 -0.0455436 2.46416e-08 4.37138e-11 2.45979e-08
1.22 -0.0476349 -0.0455589 2.47609e-08 4.36198e-11 2.47173e-08
1.23 -0.0476284 -0.0455558 2.49824e-08 4.37067e-11 2.49387e-08
1.24 -0.047622 -0.0454856 2.55845e-08 4.44546e-11 2.554e-08
1.25 -0.0476155 -0.0455436 2.54607e-08 4.39406e-11 2.54167e-08
1.26 -0.047609 -0.0454124 2.64213e-08 4.52932e-11 2.6376e-08
1.27 -0.0476025 -0.0455833 2.56403e-08 4.3663e-11 2.55966e-08
1.28 -0.0475959 -0.0455222 2.62012e-08 4.43251e-11 2.61569e-08
1.29 -0.0475894 -0.0456474 2.56691e-08 4.31425e-11 2.5626e-08
1.3 -0.0475828 -0.0456016 2.61419e-08 4.36541e-11 2.60983e-08
1.31 -0.0475762 -0.0455863 2.64364e-08 4.3864e-11 2.63925e-08
1.32 -0.0475695 -0.0455375 2.69346e-08 4.4408e-11 2.68901e-08
1.33 -0.0475629 -0.0457084 2.61011e-08 4.27642e-11 2.60584e-08
