timestamp,yaml_file,data_file,simulation_time,step,accumulated_distance
2026-01-29 20:00:34,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss1000.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss1000.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,17637.4
2026-01-29 20:00:35,yaml_configs/config_gf5e-08_gs5e-08_sf50.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf50.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-29 20:00:36,yaml_configs/config_gf5e-08_gs1e-09_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs1e-09_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18904.9
2026-01-29 20:00:36,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.035_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.035_k1500.0_k2100.0.asc,2000,0.01,17917.2
2026-01-29 20:00:37,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k12000.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k12000.0_k2100.0.asc,2000,0.01,18919.2
2026-01-29 20:00:38,yaml_configs/config_gf1e-09_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf1e-09_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-29 20:00:39,yaml_configs/config_gf5e-08_gs5e-08_sf50000.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf50000.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-29 20:00:40,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k250000.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k250000.0.asc,2000,0.01,nan
2026-01-29 20:00:40,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2500.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2500.0.asc,2000,0.01,nan
2026-01-29 20:00:41,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.05_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.05_k1500.0_k2100.0.asc,2000,0.01,32828
2026-01-29 20:00:42,yaml_configs/config_gf0.001_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf0.001_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-29 20:00:43,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss50.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss50.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,41783.8
2026-01-29 20:00:44,yaml_configs/config_gf5e-08_gs1e-12_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs1e-12_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,29879.6
2026-01-29 20:00:45,yaml_configs/config_gf5e-08_gs5e-07_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-07_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.2
2026-01-29 20:00:45,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.05_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.05_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-29 20:00:46,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss1.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss1.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,50118.6
2026-01-29 20:00:47,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1100000.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1100000.0_k2100.0.asc,2000,0.01,18919.2
2026-01-29 20:00:48,yaml_configs/config_gf5e-07_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-07_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-29 20:00:48,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es0.0_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es0.0_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,155492
