Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 3.66617e-11 3.64231e-11 2.38636e-13
0.01 -0.0482798 -0.0459373 3.52999e-11 3.49848e-11 3.15088e-13
0.02 -0.0482753 -0.0455528 3.87116e-11 3.83311e-11 3.80475e-13
0.03 -0.0482709 -0.0457633 3.69259e-11 3.65505e-11 3.75392e-13
0.04 -0.0482664 -0.0457389 3.71776e-11 3.6795e-11 3.82651e-13
0.05 -0.0482619 -0.0456565 3.79335e-11 3.75413e-11 3.92226e-13
0.06 -0.0482574 -0.0458152 3.65822e-11 3.62033e-11 3.78901e-13
0.07 -0.0482529 -0.0458946 3.59218e-11 3.55495e-11 3.72297e-13
0.08 -0.0482484 -0.0458305 3.65169e-11 3.61383e-11 3.78553e-13
0.09 -0.0482439 -0.0457878 3.69254e-11 3.65426e-11 3.82821e-13
0.1 -0.0482393 -0.0458457 3.64521e-11 3.60742e-11 3.77924e-13
0.11 -0.0482348 -0.0456504 3.82017e-11 3.78056e-11 3.96066e-13
0.12 -0.0482302 -0.0455772 3.88813e-11 3.84782e-11 4.03112e-13
0.13 -0.0482256 -0.0456016 3.87034e-11 3.83021e-11 4.01266e-13
0.14 -0.048221 -0.0456931 3.79342e-11 3.75409e-11 3.93289e-13
0.15 -0.0482164 -0.0456992 3.79165e-11 3.75234e-11 3.93103e-13
0.16 -0.0482118 -0.0457328 3.76562e-11 3.72658e-11 3.90402e-13
0.17 -0.0482071 -0.045684 3.81232e-11 3.7728e-11 3.95242e-13
0.18 -0.0482025 -0.0454765 3.99944e-11 3.95797e-11 4.14639e-13
0.19 -0.0481978 -0.0455985 3.89531e-11 3.85493e-11 4.03842e-13
0.2 -0.0481932 -0.0456535 3.85035e-11 3.81043e-11 3.99177e-13
0.21 -0.0481885 -0.0455436 3.95151e-11 3.91055e-11 4.09663e-13
0.22 -0.0481838 -0.0454551 4.03389e-11 3.99207e-11 4.18201e-13
0.23 -0.0481791 -0.0455131 3.98628e-11 3.94496e-11 4.13263e-13
0.24 -0.0481743 -0.0454368 4.05802e-11 4.01595e-11 4.20697e-13
0.25 -0.0481696 -0.0454795 4.02397e-11 3.98225e-11 4.17165e-13
0.26 -0.0481649 -0.0455009 4.00884e-11 3.96728e-11 4.15594e-13
0.27 -0.0481601 -0.0455589 3.96105e-11 3.91998e-11 4.10637e-13
0.28 -0.0481553 -0.0455467 3.97584e-11 3.93462e-11 4.12168e-13
0.29 -0.0481505 -0.0455436 3.98253e-11 3.94124e-11 4.12859e-13
0.3 -0.0481457 -0.0453117 4.19392e-11 4.15044e-11 4.3477e-13
0.31 -0.0481409 -0.0454276 4.09429e-11 4.05185e-11 4.2444e-13
0.32 -0.0481361 -0.0454459 4.08196e-11 4.03965e-11 4.23159e-13
0.33 -0.0481312 -0.0454002 4.12704e-11 4.08426e-11 4.27829e-13
0.34 -0.0481263 -0.0454185 4.11473e-11 4.07207e-11 4.26551e-13
0.35 -0.0481215 -0.0454154 4.12164e-11 4.07892e-11 4.27265e-13
0.36 -0.0481166 -0.045388 4.15044e-11 4.10742e-11 4.30248e-13
0.37 -0.0481117 -0.0454673 4.08319e-11 4.04086e-11 4.23273e-13
0.38 -0.0481068 -0.0455772 3.98822e-11 3.94687e-11 4.13426e-13
0.39 -0.0481018 -0.0454765 4.08315e-11 4.04083e-11 4.23264e-13
0.4 -0.0480969 -0.0454063 4.15073e-11 4.10771e-11 4.30267e-13
0.41 -0.0480919 -0.0454215 4.14121e-11 4.09829e-11 4.29278e-13
0.42 -0.0480869 -0.0455009 4.07356e-11 4.03133e-11 4.22261e-13
0.43 -0.048082 -0.0455314 4.05008e-11 4.0081e-11 4.19826e-13
0.44 -0.0480769 -0.045391 4.18163e-11 4.13828e-11 4.33458e-13
0.45 -0.0480719 -0.045507 4.08058e-11 4.03828e-11 4.22981e-13
0.46 -0.0480669 -0.0455619 4.03488e-11 3.99306e-11 4.18242e-13
0.47 -0.0480618 -0.0453544 4.2279e-11 4.18408e-11 4.38247e-13
0.48 -0.0480568 -0.0453849 4.20451e-11 4.16092e-11 4.35819e-13
0.49 -0.0480517 -0.0454337 4.16438e-11 4.12121e-11 4.31657e-13
