Time Vpre Vpost i ifast islow
0 -0.0482842 -0.0457664 3.83443e-09 8.96756e-10 2.93767e-09
0.01 -0.0482798 -0.0459373 4.93146e-09 8.96108e-10 4.03536e-09
0.02 -0.0482753 -0.0455528 5.36818e-09 9.00247e-10 4.46793e-09
0.03 -0.0482709 -0.0457633 5.5172e-09 8.99262e-10 4.61794e-09
0.04 -0.0482664 -0.0457389 5.58168e-09 9.00304e-10 4.68138e-09
0.05 -0.0482619 -0.0456565 5.61306e-09 9.01852e-10 4.71121e-09
0.06 -0.0482574 -0.0458152 5.61787e-09 9.01317e-10 4.71656e-09
0.07 -0.0482529 -0.0458946 5.62186e-09 9.0147e-10 4.72039e-09
0.08 -0.0482484 -0.0458305 5.6317e-09 9.02868e-10 4.72883e-09
0.09 -0.0482439 -0.0457878 5.63969e-09 9.04085e-10 4.7356e-09
0.1 -0.0482393 -0.0458457 5.64198e-09 9.04431e-10 4.73755e-09
0.11 -0.0482348 -0.0456504 5.65792e-09 9.0698e-10 4.75094e-09
0.12 -0.0482302 -0.0455772 5.66723e-09 9.08474e-10 4.75876e-09
0.13 -0.0482256 -0.0456016 5.67125e-09 9.09121e-10 4.76213e-09
0.14 -0.048221 -0.0456931 5.67163e-09 9.09186e-10 4.76245e-09
0.15 -0.0482164 -0.0456992 5.67667e-09 9.09998e-10 4.76667e-09
0.16 -0.0482118 -0.0457328 5.68023e-09 9.10573e-10 4.76965e-09
0.17 -0.0482071 -0.045684 5.68829e-09 9.1187e-10 4.77642e-09
0.18 -0.0482025 -0.0454765 5.70505e-09 9.1456e-10 4.79048e-09
0.19 -0.0481978 -0.0455985 5.70384e-09 9.14371e-10 4.78947e-09
0.2 -0.0481932 -0.0456535 5.7063e-09 9.1477e-10 4.79153e-09
0.21 -0.0481885 -0.0455436 5.7178e-09 9.16618e-10 4.80118e-09
0.22 -0.0481838 -0.0454551 5.72816e-09 9.18284e-10 4.80988e-09
0.23 -0.0481791 -0.0455131 5.73051e-09 9.18666e-10 4.81185e-09
0.24 -0.0481743 -0.0454368 5.74025e-09 9.20232e-10 4.82002e-09
0.25 -0.0481696 -0.0454795 5.74348e-09 9.20755e-10 4.82273e-09
0.26 -0.0481649 -0.0455009 5.7479e-09 9.21467e-10 4.82643e-09
0.27 -0.0481601 -0.0455589 5.75032e-09 9.2186e-10 4.82846e-09
0.28 -0.0481553 -0.0455467 5.75662e-09 9.22875e-10 4.83375e-09
0.29 -0.0481505 -0.0455436 5.76245e-09 9.23813e-10 4.83863e-09
0.3 -0.0481457 -0.0453117 5.78092e-09 9.2678e-10 4.85414e-09
0.31 -0.0481409 -0.0454276 5.78022e-09 9.26673e-10 4.85355e-09
0.32 -0.0481361 -0.0454459 5.78493e-09 9.27432e-10 4.8575e-09
0.33 -0.0481312 -0.0454002 5.7932e-09 9.28763e-10 4.86444e-09
0.34 -0.0481263 -0.0454185 5.79795e-09 9.29529e-10 4.86842e-09
0.35 -0.0481215 -0.0454154 5.8039e-09 9.30488e-10 4.87341e-09
0.36 -0.0481166 -0.045388 5.81123e-09 9.31668e-10 4.87956e-09
0.37 -0.0481117 -0.0454673 5.81265e-09 9.319e-10 4.88075e-09
0.38 -0.0481068 -0.0455772 5.81237e-09 9.31861e-10 4.88051e-09
0.39 -0.0481018 -0.0454765 5.82384e-09 9.33705e-10 4.89014e-09
0.4 -0.0480969 -0.0454063 5.83365e-09 9.35282e-10 4.89836e-09
0.41 -0.0480919 -0.0454215 5.83871e-09 9.36098e-10 4.90261e-09
0.42 -0.0480869 -0.0455009 5.84021e-09 9.36343e-10 4.90386e-09
0.43 -0.048082 -0.0455314 5.84445e-09 9.37029e-10 4.90742e-09
0.44 -0.0480769 -0.045391 5.85829e-09 9.39252e-10 4.91903e-09
0.45 -0.0480719 -0.045507 5.85778e-09 9.39177e-10 4.91861e-09
0.46 -0.0480669 -0.0455619 5.86072e-09 9.39653e-10 4.92107e-09
0.47 -0.0480618 -0.0453544 5.87841e-09 9.42495e-10 4.93592e-09
0.48 -0.0480568 -0.0453849 5.88277e-09 9.43199e-10 4.93957e-09
0.49 -0.0480517 -0.0454337 5.88612e-09 9.4374e-10 4.94238e-09
0.5 -0.0480466 -0.045507 5.8881e-09 9.44063e-10 4.94404e-09
0.51 -0.0480415 -0.0452995 5.90594e-09 9.46928e-10 4.95901e-09
0.52 -0.0480364 -0.0454643 5.9028e-09 9.4643e-10 4.95637e-09
0.53 -0.0480312 -0.0455192 5.90588e-09 9.46929e-10 4.95895e-09
0.54 -0.0480261 -0.0453422 5.92209e-09 9.49535e-10 4.97256e-09
0.55 -0.0480209 -0.0453971 5.92522e-09 9.50041e-10 4.97518e-09
0.56 -0.0480157 -0.0455772 5.92126e-09 9.49412e-10 4.97185e-09
0.57 -0.0480105 -0.0453788 5.93879e-09 9.52228e-10 4.98657e-09
0.58 -0.0480053 -0.0454093 5.94337e-09 9.52967e-10 4.9904e-09
0.59 -0.0480001 -0.0455863 5.93962e-09 9.52372e-10 4.98725e-09
