timestamp,yaml_file,data_file,simulation_time,step,accumulated_distance
2026-01-30 15:25:19,yaml_configs/config_gf1e-09_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf1e-09_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-30 15:25:19,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.05_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.05_k1500.0_k2100.0.asc,2000,0.01,32828
2026-01-30 15:25:20,yaml_configs/config_gf0.001_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf0.001_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-30 15:25:21,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss50.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss50.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,41783.8
2026-01-30 15:25:22,yaml_configs/config_gf5e-08_gs1e-12_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs1e-12_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,29879.6
2026-01-30 15:25:23,yaml_configs/config_gf5e-08_gs5e-07_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-07_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.2
2026-01-30 15:25:23,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss2000.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss2000.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18604.3
2026-01-30 15:25:24,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.05_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.05_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-30 15:25:25,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss1.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss1.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,50118.6
2026-01-30 15:25:26,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1100000.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1100000.0_k2100.0.asc,2000,0.01,18919.2
2026-01-30 15:25:26,yaml_configs/config_gf5e-07_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-07_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-30 15:25:27,yaml_configs/config_gf5e-08_gs5e-08_sf2000.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf2000.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,18919.4
2026-01-30 15:25:28,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2200.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es-0.05_ss250.0_Vs-0.042_k1500.0_k2200.0.asc,2000,0.01,18892.9
2026-01-30 15:25:28,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es0.0_ss250.0_Vs-0.042_k1500.0_k2100.0.yaml,yaml_configs/config_gf5e-08_gs5e-08_sf250.0_Vf-0.042_Es0.0_ss250.0_Vs-0.042_k1500.0_k2100.0.asc,2000,0.01,155492
