Time Vpre Vpost i ifast islow
0 -0.712189 -0.712213 -0.00245813 -0.00243726 -2.08701e-05
0.01 -0.711536 -0.711582 -0.00249006 -0.00244825 -4.18123e-05
0.02 -0.71088 -0.710949 -0.00252214 -0.00245931 -6.28272e-05
0.03 -0.710223 -0.710313 -0.00255437 -0.00247046 -8.39153e-05
0.04 -0.709564 -0.709675 -0.00258676 -0.00248168 -0.000105077
0.05 -0.708904 -0.709034 -0.0026193 -0.00249298 -0.000126313
0.06 -0.708241 -0.708391 -0.00265199 -0.00250437 -0.000147623
0.07 -0.707577 -0.707745 -0.00268484 -0.00251583 -0.000169008
0.08 -0.706911 -0.707097 -0.00271785 -0.00252738 -0.000190469
0.09 -0.706243 -0.706446 -0.00275101 -0.00253901 -0.000212005
0.1 -0.705573 -0.705793 -0.00278434 -0.00255072 -0.000233618
0.11 -0.704902 -0.705138 -0.00281783 -0.00256252 -0.000255309
0.12 -0.704228 -0.704481 -0.00285148 -0.00257441 -0.000277076
0.13 -0.703553 -0.703821 -0.0028853 -0.00258638 -0.000298922
0.14 -0.702876 -0.70316 -0.00291929 -0.00259844 -0.000320846
0.15 -0.702197 -0.702496 -0.00295344 -0.00261059 -0.00034285
0.16 -0.701516 -0.70183 -0.00298776 -0.00262283 -0.000364933
0.17 -0.700833 -0.701162 -0.00302225 -0.00263516 -0.000387096
0.18 -0.700148 -0.700492 -0.00305691 -0.00264758 -0.00040934
0.19 -0.699462 -0.699819 -0.00309175 -0.00266009 -0.000431665
0.2 -0.698773 -0.699145 -0.00312677 -0.00267269 -0.000454072
0.21 -0.698083 -0.698468 -0.00316195 -0.00268539 -0.000476562
0.22 -0.69739 -0.69779 -0.00319732 -0.00269819 -0.000499135
0.23 -0.696696 -0.697109 -0.00323287 -0.00271108 -0.000521791
0.24 -0.695999 -0.696426 -0.0032686 -0.00272407 -0.000544531
0.25 -0.695301 -0.695741 -0.00330451 -0.00273715 -0.000567357
0.26 -0.694601 -0.695055 -0.00334061 -0.00275034 -0.000590267
0.27 -0.693898 -0.694366 -0.00337689 -0.00276362 -0.000613264
0.28 -0.693194 -0.693675 -0.00341336 -0.00277701 -0.000636347
0.29 -0.692488 -0.692982 -0.00345002 -0.0027905 -0.000659518
0.3 -0.691779 -0.692287 -0.00348687 -0.00280409 -0.000682776
0.31 -0.691069 -0.69159 -0.00352391 -0.00281779 -0.000706123
0.32 -0.690356 -0.690891 -0.00356115 -0.00283159 -0.000729559
0.33 -0.689642 -0.69019 -0.00359859 -0.0028455 -0.000753085
0.34 -0.688925 -0.689487 -0.00363622 -0.00285952 -0.000776701
0.35 -0.688207 -0.688782 -0.00367405 -0.00287364 -0.000800408
0.36 -0.687486 -0.688075 -0.00371209 -0.00288788 -0.000824207
0.37 -0.686763 -0.687366 -0.00375032 -0.00290223 -0.000848098
0.38 -0.686038 -0.686654 -0.00378877 -0.00291669 -0.000872083
0.39 -0.685311 -0.685941 -0.00382742 -0.00293126 -0.000896161
0.4 -0.684582 -0.685226 -0.00386628 -0.00294594 -0.000920334
0.41 -0.683851 -0.684508 -0.00390535 -0.00296075 -0.000944602
0.42 -0.683118 -0.683789 -0.00394463 -0.00297566 -0.000968966
0.43 -0.682382 -0.683067 -0.00398413 -0.0029907 -0.000993426
0.44 -0.681644 -0.682344 -0.00402384 -0.00300586 -0.00101798
0.45 -0.680905 -0.681618 -0.00406378 -0.00302114 -0.00104264
0.46 -0.680163 -0.680891 -0.00410393 -0.00303654 -0.00106739
0.47 -0.679418 -0.680161 -0.00414431 -0.00305206 -0.00109225
0.48 -0.678672 -0.679429 -0.00418491 -0.0030677 -0.0011172
0.49 -0.677923 -0.678695 -0.00422574 -0.00308348 -0.00114226
0.5 -0.677172 -0.677959 -0.00426679 -0.00309938 -0.00116741
0.51 -0.676419 -0.677221 -0.00430808 -0.00311541 -0.00119267
0.52 -0.675664 -0.67648 -0.0043496 -0.00313156 -0.00121804
0.53 -0.674906 -0.675738 -0.00439136 -0.00314785 -0.0012435
0.54 -0.674146 -0.674993 -0.00443335 -0.00316428 -0.00126908
0.55 -0.673384 -0.674247 -0.00447559 -0.00318083 -0.00129475
0.56 -0.67262 -0.673498 -0.00451806 -0.00319753 -0.00132054
0.57 -0.671853 -0.672747 -0.00456078 -0.00321435 -0.00134643
0.58 -0.671084 -0.671994 -0.00460375 -0.00323132 -0.00137243
0.59 -0.670313 -0.671238 -0.00464697 -0.00324843 -0.00139854
0.6 -0.669539 -0.670481 -0.00469043 -0.00326568 -0.00142475
0.61 -0.668763 -0.669721 -0.00473415 -0.00328307 -0.00145108
0.62 -0.667984 -0.668959 -0.00477813 -0.00330061 -0.00147752
0.63 -0.667204 -0.668195 -0.00482237 -0.00331829 -0.00150408
0.64 -0.66642 -0.667428 -0.00486686 -0.00333612 -0.00153074
0.65 -0.665635 -0.66666 -0.00491162 -0.0033541 -0.00155752
0.66 -0.664847 -0.665889 -0.00495665 -0.00337223 -0.00158442
