Time Vpre Vpost i ifast islow
0 -0.712189 -0.712214 -0.00249926 -0.00243726 -6.19975e-05
0.01 -0.711536 -0.711584 -0.00257125 -0.00244825 -0.000123001
0.02 -0.71088 -0.710951 -0.00264235 -0.00245932 -0.000183032
0.03 -0.710223 -0.710317 -0.00271257 -0.00247046 -0.000242112
0.04 -0.709564 -0.70968 -0.00278195 -0.00248169 -0.000300261
0.05 -0.708904 -0.709041 -0.00285049 -0.00249299 -0.000357499
0.06 -0.708241 -0.7084 -0.00291822 -0.00250438 -0.000413848
0.07 -0.707577 -0.707757 -0.00298517 -0.00251585 -0.000469326
0.08 -0.706911 -0.707111 -0.00305135 -0.0025274 -0.000523952
0.09 -0.706243 -0.706463 -0.00311678 -0.00253903 -0.000577745
0.1 -0.705573 -0.705814 -0.00318147 -0.00255075 -0.000630725
0.11 -0.704902 -0.705162 -0.00324546 -0.00256255 -0.000682908
0.12 -0.704228 -0.704508 -0.00330876 -0.00257444 -0.000734314
0.13 -0.703553 -0.703851 -0.00337138 -0.00258642 -0.000784958
0.14 -0.702876 -0.703193 -0.00343334 -0.00259849 -0.000834859
0.15 -0.702197 -0.702533 -0.00349467 -0.00261064 -0.000884033
0.16 -0.701516 -0.70187 -0.00355538 -0.00262288 -0.000932497
0.17 -0.700833 -0.701206 -0.00361548 -0.00263522 -0.000980266
0.18 -0.700148 -0.70054 -0.003675 -0.00264764 -0.00102736
0.19 -0.699462 -0.699871 -0.00373395 -0.00266016 -0.00107379
0.2 -0.698773 -0.6992 -0.00379234 -0.00267277 -0.00111957
0.21 -0.698083 -0.698528 -0.0038502 -0.00268548 -0.00116472
0.22 -0.69739 -0.697853 -0.00390753 -0.00269828 -0.00120925
0.23 -0.696696 -0.697177 -0.00396436 -0.00271118 -0.00125318
0.24 -0.695999 -0.696498 -0.00402069 -0.00272418 -0.00129651
0.25 -0.695301 -0.695817 -0.00407655 -0.00273727 -0.00133928
0.26 -0.694601 -0.695134 -0.00413194 -0.00275046 -0.00138148
0.27 -0.693898 -0.69445 -0.00418689 -0.00276375 -0.00142313
0.28 -0.693194 -0.693763 -0.0042414 -0.00277715 -0.00146425
0.29 -0.692488 -0.693074 -0.00429549 -0.00279065 -0.00150485
0.3 -0.691779 -0.692383 -0.00434918 -0.00280425 -0.00154494
0.31 -0.691069 -0.69169 -0.00440248 -0.00281795 -0.00158453
0.32 -0.690356 -0.690995 -0.00445539 -0.00283176 -0.00162363
