Time Vpre Vpost i ifast islow
0 -0.712189 -0.712198 -0.00087503 -0.00081242 -6.26102e-05
0.01 -0.711536 -0.711553 -0.000941511 -0.000816075 -0.000125436
0.02 -0.71088 -0.710907 -0.00100824 -0.000819757 -0.000188478
0.03 -0.710223 -0.710259 -0.0010752 -0.000823465 -0.00025174
0.04 -0.709564 -0.709609 -0.00114242 -0.0008272 -0.000315221
0.05 -0.708904 -0.708958 -0.00120989 -0.000830962 -0.000378923
0.06 -0.708241 -0.708305 -0.0012776 -0.000834752 -0.000442848
0.07 -0.707577 -0.707651 -0.00134557 -0.000838569 -0.000506998
0.08 -0.706911 -0.706995 -0.00141379 -0.000842413 -0.000571374
0.09 -0.706243 -0.706338 -0.00148226 -0.000846286 -0.000635978
0.1 -0.705573 -0.705678 -0.001551 -0.000850187 -0.00070081
0.11 -0.704902 -0.705018 -0.00161999 -0.000854117 -0.000765874
0.12 -0.704228 -0.704355 -0.00168925 -0.000858075 -0.00083117
0.13 -0.703553 -0.703691 -0.00175876 -0.000862063 -0.000896699
0.14 -0.702876 -0.703025 -0.00182855 -0.00086608 -0.000962465
0.15 -0.702197 -0.702358 -0.00189859 -0.000870127 -0.00102847
0.16 -0.701516 -0.701688 -0.00196891 -0.000874205 -0.00109471
0.17 -0.700833 -0.701018 -0.0020395 -0.000878312 -0.00116119
0.18 -0.700148 -0.700345 -0.00211037 -0.00088245 -0.00122792
0.19 -0.699462 -0.699671 -0.0021815 -0.000886619 -0.00129488
0.2 -0.698773 -0.698995 -0.00225292 -0.00089082 -0.0013621
0.21 -0.698083 -0.698317 -0.00232461 -0.000895052 -0.00142956
0.22 -0.69739 -0.697637 -0.00239659 -0.000899316 -0.00149727
0.23 -0.696696 -0.696956 -0.00246884 -0.000903612 -0.00156523
0.24 -0.695999 -0.696273 -0.00254139 -0.00090794 -0.00163345
0.25 -0.695301 -0.695588 -0.00261422 -0.000912302 -0.00170192
0.26 -0.694601 -0.694902 -0.00268734 -0.000916697 -0.00177064
0.27 -0.693898 -0.694213 -0.00276075 -0.000921125 -0.00183963
0.28 -0.693194 -0.693523 -0.00283446 -0.000925587 -0.00190887
0.29 -0.692488 -0.692831 -0.00290846 -0.000930084 -0.00197838
0.3 -0.691779 -0.692137 -0.00298276 -0.000934615 -0.00204815
0.31 -0.691069 -0.691442 -0.00305736 -0.000939181 -0.00211818
0.32 -0.690356 -0.690744 -0.00313227 -0.000943782 -0.00218848
0.33 -0.689642 -0.690045 -0.00320748 -0.000948419 -0.00225906
0.34 -0.688925 -0.689344 -0.00328299 -0.000953091 -0.0023299
0.35 -0.688207 -0.688641 -0.00335882 -0.0009578 -0.00240102
0.36 -0.687486 -0.687936 -0.00343496 -0.000962546 -0.00247241
0.37 -0.686763 -0.68723 -0.00351142 -0.000967329 -0.00254409
0.38 -0.686038 -0.686521 -0.00358819 -0.00097215 -0.00261604
0.39 -0.685311 -0.685811 -0.00366528 -0.000977008 -0.00268827
0.4 -0.684582 -0.685098 -0.00374269 -0.000981905 -0.00276079
0.41 -0.683851 -0.684384 -0.00382043 -0.000986841 -0.00283359
0.42 -0.683118 -0.683668 -0.0038985 -0.000991815 -0.00290668
0.43 -0.682382 -0.68295 -0.00397689 -0.000996829 -0.00298006
0.44 -0.681644 -0.68223 -0.00405562 -0.00100188 -0.00305374
0.45 -0.680905 -0.681508 -0.00413468 -0.00100698 -0.00312771
0.46 -0.680163 -0.680784 -0.00421408 -0.00101211 -0.00320197
0.47 -0.679418 -0.680058 -0.00429382 -0.00101729 -0.00327654
0.48 -0.678672 -0.67933 -0.00437391 -0.00102251 -0.0033514
0.49 -0.677923 -0.678601 -0.00445434 -0.00102777 -0.00342657
0.5 -0.677172 -0.677869 -0.00453511 -0.00103307 -0.00350205
0.51 -0.676419 -0.677135 -0.00461624 -0.00103841 -0.00357783
0.52 -0.675664 -0.676399 -0.00469773 -0.0010438 -0.00365392
0.53 -0.674906 -0.675662 -0.00477957 -0.00104923 -0.00373033
0.54 -0.674146 -0.674922 -0.00486176 -0.00105471 -0.00380705
0.55 -0.673384 -0.67418 -0.00494433 -0.00106023 -0.00388409
0.56 -0.67262 -0.673436 -0.00502725 -0.0010658 -0.00396145
0.57 -0.671853 -0.672691 -0.00511055 -0.00107141 -0.00403914
0.58 -0.671084 -0.671943 -0.00519422 -0.00107707 -0.00411715
0.59 -0.670313 -0.671193 -0.00527826 -0.00108278 -0.00419548
0.6 -0.669539 -0.670441 -0.00536268 -0.00108853 -0.00427415
0.61 -0.668763 -0.669687 -0.00544748 -0.00109433 -0.00435315
0.62 -0.667984 -0.668931 -0.00553266 -0.00110018 -0.00443248
0.63 -0.667204 -0.668172 -0.00561823 -0.00110608 -0.00451215
