Time Vpre Vpost i ifast islow
0 -0.712189 -0.71219 -6.26102e-05 -5.65649e-32 -6.26102e-05
0.01 -0.711536 -0.711538 -0.000125435 -6.03516e-32 -0.000125435
0.02 -0.71088 -0.710884 -0.000188477 -6.4403e-32 -0.000188477
0.03 -0.710223 -0.710229 -0.000251736 -6.87385e-32 -0.000251736
0.04 -0.709564 -0.709573 -0.000315215 -7.33787e-32 -0.000315215
0.05 -0.708904 -0.708916 -0.000378915 -7.8346e-32 -0.000378915
0.06 -0.708241 -0.708258 -0.000442838 -8.36645e-32 -0.000442838
0.07 -0.707577 -0.707598 -0.000506984 -8.93601e-32 -0.000506984
0.08 -0.706911 -0.706936 -0.000571356 -9.54605e-32 -0.000571356
0.09 -0.706243 -0.706274 -0.000635956 -1.01996e-31 -0.000635956
0.1 -0.705573 -0.70561 -0.000700784 -1.08998e-31 -0.000700784
0.11 -0.704902 -0.704944 -0.000765843 -1.16503e-31 -0.000765843
0.12 -0.704228 -0.704277 -0.000831134 -1.24547e-31 -0.000831134
0.13 -0.703553 -0.703608 -0.000896658 -1.33171e-31 -0.000896658
0.14 -0.702876 -0.702938 -0.000962418 -1.42419e-31 -0.000962418
0.15 -0.702197 -0.702267 -0.00102842 -1.52337e-31 -0.00102842
0.16 -0.701516 -0.701593 -0.00109465 -1.62977e-31 -0.00109465
0.17 -0.700833 -0.700919 -0.00116113 -1.74392e-31 -0.00116113
0.18 -0.700148 -0.700242 -0.00122784 -1.86642e-31 -0.00122784
0.19 -0.699462 -0.699564 -0.00129481 -1.9979e-31 -0.00129481
0.2 -0.698773 -0.698885 -0.00136201 -2.13906e-31 -0.00136201
0.21 -0.698083 -0.698203 -0.00142947 -2.29062e-31 -0.00142947
0.22 -0.69739 -0.69752 -0.00149717 -2.4534e-31 -0.00149717
0.23 -0.696696 -0.696836 -0.00156512 -2.62825e-31 -0.00156512
0.24 -0.695999 -0.696149 -0.00163333 -2.81611e-31 -0.00163333
0.25 -0.695301 -0.695461 -0.00170179 -3.01799e-31 -0.00170179
0.26 -0.694601 -0.694771 -0.00177051 -3.23498e-31 -0.00177051
0.27 -0.693898 -0.69408 -0.00183948 -3.46825e-31 -0.00183948
0.28 -0.693194 -0.693387 -0.00190872 -3.71907e-31 -0.00190872
0.29 -0.692488 -0.692692 -0.00197822 -3.98883e-31 -0.00197822
0.3 -0.691779 -0.691995 -0.00204798 -4.27901e-31 -0.00204798
0.31 -0.691069 -0.691296 -0.002118 -4.59123e-31 -0.002118
0.32 -0.690356 -0.690596 -0.0021883 -4.92722e-31 -0.0021883
0.33 -0.689642 -0.689894 -0.00225886 -5.28887e-31 -0.00225886
0.34 -0.688925 -0.68919 -0.00232969 -5.67821e-31 -0.00232969
0.35 -0.688207 -0.688484 -0.0024008 -6.09748e-31 -0.0024008
0.36 -0.687486 -0.687776 -0.00247218 -6.54904e-31 -0.00247218
0.37 -0.686763 -0.687066 -0.00254384 -7.0355e-31 -0.00254384
0.38 -0.686038 -0.686355 -0.00261579 -7.55966e-31 -0.00261579
0.39 -0.685311 -0.685642 -0.00268801 -8.12457e-31 -0.00268801
0.4 -0.684582 -0.684927 -0.00276051 -8.73352e-31 -0.00276051
0.41 -0.683851 -0.684209 -0.0028333 -9.39009e-31 -0.0028333
0.42 -0.683118 -0.68349 -0.00290638 -1.00982e-30 -0.00290638
0.43 -0.682382 -0.68277 -0.00297975 -1.08619e-30 -0.00297975
0.44 -0.681644 -0.682047 -0.00305341 -1.1686e-30 -0.00305341
0.45 -0.680905 -0.681322 -0.00312737 -1.25752e-30 -0.00312737
0.46 -0.680163 -0.680595 -0.00320162 -1.35351e-30 -0.00320162
0.47 -0.679418 -0.679866 -0.00327617 -1.45713e-30 -0.00327617
0.48 -0.678672 -0.679136 -0.00335102 -1.56903e-30 -0.00335102
0.49 -0.677923 -0.678403 -0.00342617 -1.6899e-30 -0.00342617
0.5 -0.677172 -0.677669 -0.00350163 -1.82047e-30 -0.00350163
0.51 -0.676419 -0.676932 -0.0035774 -1.96157e-30 -0.0035774
0.52 -0.675664 -0.676193 -0.00365348 -2.11407e-30 -0.00365348
0.53 -0.674906 -0.675453 -0.00372987 -2.27894e-30 -0.00372987
0.54 -0.674146 -0.67471 -0.00380658 -2.45722e-30 -0.00380658
0.55 -0.673384 -0.673965 -0.0038836 -2.65004e-30 -0.0038836
0.56 -0.67262 -0.673218 -0.00396095 -2.85864e-30 -0.00396095
0.57 -0.671853 -0.67247 -0.00403861 -3.08436e-30 -0.00403861
0.58 -0.671084 -0.671719 -0.0041166 -3.32866e-30 -0.0041166
0.59 -0.670313 -0.670966 -0.00419492 -3.59314e-30 -0.00419492
0.6 -0.669539 -0.670211 -0.00427357 -3.87953e-30 -0.00427357
0.61 -0.668763 -0.669453 -0.00435255 -4.18972e-30 -0.00435255
0.62 -0.667984 -0.668694 -0.00443186 -4.52577e-30 -0.00443186
0.63 -0.667204 -0.667933 -0.00451152 -4.88992e-30 -0.00451152
0.64 -0.66642 -0.667169 -0.00459151 -5.28461e-30 -0.00459151
0.65 -0.665635 -0.666404 -0.00467184 -5.71251e-30 -0.00467184
0.66 -0.664847 -0.665636 -0.00475253 -6.17652e-30 -0.00475253
0.67 -0.664057 -0.664866 -0.00483356 -6.67983e-30 -0.00483356
0.68 -0.663264 -0.664094 -0.00491494 -7.22589e-30 -0.00491494
0.69 -0.662468 -0.663319 -0.00499667 -7.81847e-30 -0.00499667
0.7 -0.661671 -0.662543 -0.00507877 -8.4617e-30 -0.00507877
0.71 -0.660871 -0.661764 -0.00516122 -9.16008e-30 -0.00516122
0.72 -0.660068 -0.660983 -0.00524403 -9.91854e-30 -0.00524403
0.73 -0.659263 -0.6602 -0.00532721 -1.07425e-29 -0.00532721
0.74 -0.658455 -0.659415 -0.00541076 -1.16377e-29 -0.00541076
0.75 -0.657645 -0.658627 -0.00549468 -1.26107e-29 -0.00549468
0.76 -0.656832 -0.657837 -0.00557897 -1.36684e-29 -0.00557897
0.77 -0.656017 -0.657045 -0.00566364 -1.48186e-29 -0.00566364
0.78 -0.655199 -0.656251 -0.00574869 -1.60696e-29 -0.00574869
0.79 -0.654379 -0.655454 -0.00583413 -1.74307e-29 -0.00583413
0.8 -0.653556 -0.654655 -0.00591995 -1.89119e-29 -0.00591995
0.81 -0.65273 -0.653854 -0.00600616 -2.05242e-29 -0.00600616
0.82 -0.651902 -0.653051 -0.00609276 -2.22798e-29 -0.00609276
0.83 -0.651071 -0.652245 -0.00617976 -2.41917e-29 -0.00617976
0.84 -0.650238 -0.651436 -0.00626716 -2.62746e-29 -0.00626716
0.85 -0.649402 -0.650626 -0.00635496 -2.85444e-29 -0.00635496
0.86 -0.648563 -0.649813 -0.00644317 -3.10183e-29 -0.00644317
0.87 -0.647721 -0.648998 -0.00653179 -3.37156e-29 -0.00653179
0.88 -0.646877 -0.64818 -0.00662082 -3.66573e-29 -0.00662082
0.89 -0.64603 -0.64736 -0.00671027 -3.98662e-29 -0.00671027
0.9 -0.645181 -0.646537 -0.00680013 -4.33677e-29 -0.00680013
0.91 -0.644329 -0.645712 -0.00689042 -4.71896e-29 -0.00689042
0.92 -0.643473 -0.644885 -0.00698114 -5.13622e-29 -0.00698114
0.93 -0.642616 -0.644055 -0.00707229 -5.5919e-29 -0.00707229
0.94 -0.641755 -0.643223 -0.00716387 -6.08969e-29 -0.00716387
0.95 -0.640892 -0.642388 -0.00725589 -6.63362e-29 -0.00725589
0.96 -0.640025 -0.641551 -0.00734835 -7.22814e-29 -0.00734835
0.97 -0.639156 -0.640712 -0.00744125 -7.87815e-29 -0.00744125
0.98 -0.638285 -0.639869 -0.00753461 -8.58901e-29 -0.00753461
0.99 -0.63741 -0.639025 -0.00762842 -9.36667e-29 -0.00762842
1 -0.636532 -0.638178 -0.00772268 -1.02176e-28 -0.00772268
1.01 -0.635652 -0.637328 -0.00781741 -1.11491e-28 -0.00781741
1.02 -0.634768 -0.636476 -0.0079126 -1.21689e-28 -0.0079126
1.03 -0.633882 -0.635621 -0.00800826 -1.32859e-28 -0.00800826
1.04 -0.632993 -0.634763 -0.00810439 -1.45096e-28 -0.00810439
1.05 -0.632101 -0.633903 -0.008201 -1.58507e-28 -0.008201
1.06 -0.631205 -0.633041 -0.00829809 -1.73208e-28 -0.00829809
1.07 -0.630307 -0.632176 -0.00839566 -1.89328e-28 -0.00839566
1.08 -0.629406 -0.631308 -0.00849373 -2.07009e-28 -0.00849373
1.09 -0.628502 -0.630437 -0.00859229 -2.2641e-28 -0.00859229
1.1 -0.627595 -0.629564 -0.00869135 -2.47702e-28 -0.00869135
1.11 -0.626685 -0.628689 -0.00879091 -2.71079e-28 -0.00879091
1.12 -0.625771 -0.62781 -0.00889097 -2.96752e-28 -0.00889097
1.13 -0.624855 -0.626929 -0.00899155 -3.24955e-28 -0.00899155
1.14 -0.623935 -0.626045 -0.00909265 -3.55948e-28 -0.00909265
1.15 -0.623013 -0.625159 -0.00919427 -3.90017e-28 -0.00919427
1.16 -0.622087 -0.624269 -0.00929641 -4.27479e-28 -0.00929641
1.17 -0.621158 -0.623377 -0.00939908 -4.68685e-28 -0.00939908
1.18 -0.620226 -0.622483 -0.00950229 -5.14025e-28 -0.00950229
1.19 -0.619291 -0.621585 -0.00960603 -5.63928e-28 -0.00960603
1.2 -0.618352 -0.620685 -0.00971033 -6.18873e-28 -0.00971033
1.21 -0.617411 -0.619782 -0.00981517 -6.79386e-28 -0.00981517
1.22 -0.616466 -0.618876 -0.00992057 -7.46056e-28 -0.00992057
1.23 -0.615518 -0.617967 -0.0100265 -8.19533e-28 -0.0100265
1.24 -0.614566 -0.617056 -0.010133 -9.00538e-28 -0.010133
1.25 -0.613611 -0.616141 -0.0102401 -9.89873e-28 -0.0102401
1.26 -0.612653 -0.615224 -0.0103478 -1.08843e-27 -0.0103478
1.27 -0.611692 -0.614304 -0.0104561 -1.19719e-27 -0.0104561
1.28 -0.610727 -0.613381 -0.0105649 -1.31725e-27 -0.0105649
1.29 -0.609759 -0.612455 -0.0106743 -1.44984e-27 -0.0106743
1.3 -0.608787 -0.611526 -0.0107843 -1.59631e-27 -0.0107843
1.31 -0.607812 -0.610594 -0.010895 -1.75817e-27 -0.010895
1.32 -0.606834 -0.609659 -0.0110062 -1.9371e-27 -0.0110062
1.33 -0.605852 -0.608721 -0.011118 -2.13497e-27 -0.011118
1.34 -0.604867 -0.607781 -0.0112305 -2.35387e-27 -0.0112305
1.35 -0.603878 -0.606837 -0.0113436 -2.59609e-27 -0.0113436
1.36 -0.602886 -0.60589 -0.0114573 -2.86425e-27 -0.0114573
1.37 -0.60189 -0.60494 -0.0115717 -3.1612e-27 -0.0115717
1.38 -0.60089 -0.603987 -0.0116867 -3.49017e-27 -0.0116867
1.39 -0.599887 -0.603031 -0.0118024 -3.85473e-27 -0.0118024
1.4 -0.59888 -0.602072 -0.0119187 -4.25889e-27 -0.0119187
1.41 -0.59787 -0.60111 -0.0120357 -4.70711e-27 -0.0120357
1.42 -0.596856 -0.600145 -0.0121533 -5.20437e-27 -0.0121533
1.43 -0.595839 -0.599177 -0.0122716 -5.75625e-27 -0.0122716
1.44 -0.594817 -0.598205 -0.0123906 -6.36897e-27 -0.0123906
1.45 -0.593793 -0.597231 -0.0125103 -7.0495e-27 -0.0125103
1.46 -0.592764 -0.596253 -0.0126307 -7.80562e-27 -0.0126307
1.47 -0.591731 -0.595272 -0.0127518 -8.64604e-27 -0.0127518
1.48 -0.590695 -0.594288 -0.0128736 -9.58053e-27 -0.0128736
1.49 -0.589655 -0.5933 -0.0129961 -1.062e-26 -0.0129961
1.5 -0.588611 -0.592309 -0.0131194 -1.17767e-26 -0.0131194
1.51 -0.587563 -0.591315 -0.0132434 -1.30644e-26 -0.0132434
1.52 -0.586512 -0.590318 -0.0133681 -1.44984e-26 -0.0133681
1.53 -0.585456 -0.589318 -0.0134935 -1.6096e-26 -0.0134935
1.54 -0.584397 -0.588314 -0.0136197 -1.78766e-26 -0.0136197
1.55 -0.583334 -0.587307 -0.0137467 -1.98618e-26 -0.0137467
1.56 -0.582266 -0.586296 -0.0138744 -2.20762e-26 -0.0138744
1.57 -0.581195 -0.585282 -0.014003 -2.45472e-26 -0.014003
1.58 -0.58012 -0.584265 -0.0141322 -2.73055e-26 -0.0141322
1.59 -0.57904 -0.583244 -0.0142623 -3.0386e-26 -0.0142623
1.6 -0.577957 -0.58222 -0.0143932 -3.38275e-26 -0.0143932
1.61 -0.576869 -0.581192 -0.0145249 -3.76741e-26 -0.0145249
