Time Vpre Vpost i ifast islow
0 -0.712189 -0.712213 -0.00244784 -0.00243726 -1.0578e-05
0.01 -0.711536 -0.711582 -0.00246946 -0.00244825 -2.12101e-05
0.02 -0.71088 -0.710949 -0.00249121 -0.00245931 -3.18968e-05
0.03 -0.710223 -0.710312 -0.0025131 -0.00247046 -4.26385e-05
0.04 -0.709564 -0.709673 -0.00253511 -0.00248168 -5.34356e-05
0.05 -0.708904 -0.709032 -0.00255727 -0.00249298 -6.42886e-05
0.06 -0.708241 -0.708388 -0.00257956 -0.00250436 -7.51979e-05
0.07 -0.707577 -0.707742 -0.00260199 -0.00251583 -8.61641e-05
0.08 -0.706911 -0.707093 -0.00262456 -0.00252737 -9.71876e-05
0.09 -0.706243 -0.706441 -0.00264727 -0.002539 -0.000108269
0.1 -0.705573 -0.705788 -0.00267012 -0.00255072 -0.000119408
0.11 -0.704902 -0.705132 -0.00269312 -0.00256251 -0.000130607
0.12 -0.704228 -0.704473 -0.00271626 -0.0025744 -0.000141864
0.13 -0.703553 -0.703813 -0.00273955 -0.00258637 -0.000153181
0.14 -0.702876 -0.70315 -0.00276299 -0.00259843 -0.000164559
0.15 -0.702197 -0.702485 -0.00278657 -0.00261057 -0.000175997
0.16 -0.701516 -0.701818 -0.00281031 -0.00262281 -0.000187497
0.17 -0.700833 -0.701149 -0.0028342 -0.00263514 -0.000199059
0.18 -0.700148 -0.700477 -0.00285824 -0.00264755 -0.000210683
0.19 -0.699462 -0.699803 -0.00288243 -0.00266006 -0.00022237
0.2 -0.698773 -0.699128 -0.00290679 -0.00267267 -0.00023412
0.21 -0.698083 -0.69845 -0.0029313 -0.00268537 -0.000245934
0.22 -0.69739 -0.69777 -0.00295597 -0.00269816 -0.000257813
0.23 -0.696696 -0.697088 -0.0029808 -0.00271105 -0.000269758
0.24 -0.695999 -0.696403 -0.0030058 -0.00272403 -0.000281768
0.25 -0.695301 -0.695717 -0.00303096 -0.00273712 -0.000293844
0.26 -0.694601 -0.695029 -0.00305629 -0.0027503 -0.000305988
0.27 -0.693898 -0.694338 -0.00308178 -0.00276358 -0.000318198
0.28 -0.693194 -0.693646 -0.00310744 -0.00277697 -0.000330478
0.29 -0.692488 -0.692951 -0.00313328 -0.00279045 -0.000342825
0.3 -0.691779 -0.692254 -0.00315929 -0.00280404 -0.000355243
0.31 -0.691069 -0.691556 -0.00318547 -0.00281774 -0.00036773
0.32 -0.690356 -0.690855 -0.00321182 -0.00283154 -0.000380288
0.33 -0.689642 -0.690152 -0.00323836 -0.00284544 -0.000392917
0.34 -0.688925 -0.689447 -0.00326507 -0.00285945 -0.000405618
0.35 -0.688207 -0.68874 -0.00329197 -0.00287358 -0.000418392
0.36 -0.687486 -0.688031 -0.00331905 -0.00288781 -0.000431239
0.37 -0.686763 -0.68732 -0.00334631 -0.00290215 -0.00044416
0.38 -0.686038 -0.686607 -0.00337376 -0.00291661 -0.000457156
0.39 -0.685311 -0.685891 -0.0034014 -0.00293117 -0.000470227
0.4 -0.684582 -0.685174 -0.00342923 -0.00294586 -0.000483374
0.41 -0.683851 -0.684455 -0.00345725 -0.00296065 -0.000496597
0.42 -0.683118 -0.683733 -0.00348547 -0.00297557 -0.000509899
0.43 -0.682382 -0.683009 -0.00351388 -0.0029906 -0.000523278
0.44 -0.681644 -0.682284 -0.00354249 -0.00300575 -0.000536736
0.45 -0.680905 -0.681556 -0.0035713 -0.00302103 -0.000550274
0.46 -0.680163 -0.680826 -0.00360032 -0.00303642 -0.000563893
0.47 -0.679418 -0.680094 -0.00362953 -0.00305194 -0.000577592
0.48 -0.678672 -0.67936 -0.00365896 -0.00306758 -0.000591374
0.49 -0.677923 -0.678623 -0.00368859 -0.00308335 -0.000605238
0.5 -0.677172 -0.677885 -0.00371843 -0.00309925 -0.000619185
0.51 -0.676419 -0.677144 -0.00374849 -0.00311527 -0.000633217
0.52 -0.675664 -0.676402 -0.00377876 -0.00313142 -0.000647334
0.53 -0.674906 -0.675657 -0.00380924 -0.00314771 -0.000661537
0.54 -0.674146 -0.67491 -0.00383995 -0.00316412 -0.000675827
0.55 -0.673384 -0.674161 -0.00387088 -0.00318067 -0.000690204
0.56 -0.67262 -0.673409 -0.00390203 -0.00319736 -0.00070467
0.57 -0.671853 -0.672656 -0.00393341 -0.00321418 -0.000719225
0.58 -0.671084 -0.6719 -0.00396502 -0.00323115 -0.00073387
0.59 -0.670313 -0.671142 -0.00399685 -0.00324825 -0.000748606
0.6 -0.669539 -0.670382 -0.00402892 -0.00326549 -0.000763435
0.61 -0.668763 -0.669619 -0.00406123 -0.00328288 -0.000778356
0.62 -0.667984 -0.668854 -0.00409378 -0.00330041 -0.00079337
