Time Vpre Vpost i ifast islow
0 -0.712189 -0.712327 -0.0142139 -0.0141513 -6.26102e-05
0.01 -0.711536 -0.711805 -0.0143174 -0.0141919 -0.000125445
0.02 -0.71088 -0.711275 -0.0144213 -0.0142328 -0.000188506
0.03 -0.710223 -0.710738 -0.0145255 -0.0142738 -0.000251794
0.04 -0.709564 -0.710193 -0.0146302 -0.0143149 -0.000315309
0.05 -0.708904 -0.709642 -0.0147353 -0.0143563 -0.000379053
0.06 -0.708241 -0.709085 -0.0148408 -0.0143978 -0.000443026
0.07 -0.707577 -0.708521 -0.0149467 -0.0144395 -0.00050723
0.08 -0.706911 -0.707952 -0.0150531 -0.0144814 -0.000571665
0.09 -0.706243 -0.707377 -0.0151598 -0.0145235 -0.000636334
0.1 -0.705573 -0.706798 -0.015267 -0.0145658 -0.000701238
0.11 -0.704902 -0.706213 -0.0153747 -0.0146083 -0.000766376
0.12 -0.704228 -0.705624 -0.0154828 -0.014651 -0.000831752
0.13 -0.703553 -0.70503 -0.0155913 -0.0146939 -0.000897367
0.14 -0.702876 -0.704432 -0.0157003 -0.0147371 -0.000963221
0.15 -0.702197 -0.70383 -0.0158097 -0.0147804 -0.00102932
0.16 -0.701516 -0.703224 -0.0159196 -0.014824 -0.00109566
0.17 -0.700833 -0.702614 -0.01603 -0.0148678 -0.00116224
0.18 -0.700148 -0.702 -0.0161409 -0.0149118 -0.00122907
0.19 -0.699462 -0.701383 -0.0162522 -0.0149561 -0.00129614
0.2 -0.698773 -0.700763 -0.016364 -0.0150005 -0.00136347
0.21 -0.698083 -0.700139 -0.0164763 -0.0150453 -0.00143105
0.22 -0.69739 -0.699513 -0.0165891 -0.0150902 -0.00149888
0.23 -0.696696 -0.698883 -0.0167024 -0.0151354 -0.00156696
0.24 -0.695999 -0.698251 -0.0168162 -0.0151809 -0.0016353
0.25 -0.695301 -0.697615 -0.0169305 -0.0152266 -0.0017039
0.26 -0.694601 -0.696977 -0.0170453 -0.0152725 -0.00177276
0.27 -0.693898 -0.696336 -0.0171606 -0.0153187 -0.00184188
0.28 -0.693194 -0.695692 -0.0172764 -0.0153652 -0.00191126
0.29 -0.692488 -0.695046 -0.0173928 -0.0154119 -0.00198091
0.3 -0.691779 -0.694398 -0.0175097 -0.0154589 -0.00205083
0.31 -0.691069 -0.693747 -0.0176271 -0.0155061 -0.00212101
0.32 -0.690356 -0.693093 -0.0177451 -0.0155536 -0.00219147
0.33 -0.689642 -0.692438 -0.0178636 -0.0156014 -0.0022622
0.34 -0.688925 -0.691779 -0.0179826 -0.0156494 -0.0023332
0.35 -0.688207 -0.691119 -0.0181022 -0.0156978 -0.00240448
0.36 -0.687486 -0.690457 -0.0182224 -0.0157464 -0.00247604
0.37 -0.686763 -0.689792 -0.0183431 -0.0157953 -0.00254789
0.38 -0.686038 -0.689125 -0.0184644 -0.0158444 -0.00262001
0.39 -0.685311 -0.688456 -0.0185863 -0.0158939 -0.00269242
0.4 -0.684582 -0.687785 -0.0187087 -0.0159436 -0.00276512
0.41 -0.683851 -0.687111 -0.0188317 -0.0159936 -0.00283811
0.42 -0.683118 -0.686436 -0.0189553 -0.016044 -0.00291139
0.43 -0.682382 -0.685758 -0.0190795 -0.0160946 -0.00298496
0.44 -0.681644 -0.685079 -0.0192043 -0.0161455 -0.00305883
0.45 -0.680905 -0.684398 -0.0193297 -0.0161967 -0.003133
0.46 -0.680163 -0.683714 -0.0194557 -0.0162482 -0.00320747
0.47 -0.679418 -0.683029 -0.0195823 -0.0163001 -0.00328225
0.48 -0.678672 -0.682341 -0.0197095 -0.0163522 -0.00335733
0.49 -0.677923 -0.681652 -0.0198374 -0.0164047 -0.00343271
0.5 -0.677172 -0.680961 -0.0199658 -0.0164574 -0.00350841
0.51 -0.676419 -0.680267 -0.0200949 -0.0165105 -0.00358442
0.52 -0.675664 -0.679572 -0.0202247 -0.0165639 -0.00366075
0.53 -0.674906 -0.678875 -0.020355 -0.0166177 -0.00373739
0.54 -0.674146 -0.678176 -0.0204861 -0.0166717 -0.00381435
0.55 -0.673384 -0.677475 -0.0206177 -0.0167261 -0.00389164
0.56 -0.67262 -0.676772 -0.0207501 -0.0167808 -0.00396925
0.57 -0.671853 -0.676067 -0.0208831 -0.0168359 -0.00404719
0.58 -0.671084 -0.67536 -0.0210167 -0.0168913 -0.00412546
0.59 -0.670313 -0.674652 -0.0211511 -0.016947 -0.00420406
0.6 -0.669539 -0.673941 -0.0212861 -0.0170031 -0.00428299
0.61 -0.668763 -0.673229 -0.0214218 -0.0170595 -0.00436227
0.62 -0.667984 -0.672514 -0.0215582 -0.0171163 -0.00444188
0.63 -0.667204 -0.671798 -0.0216952 -0.0171734 -0.00452184
0.64 -0.66642 -0.67108 -0.021833 -0.0172309 -0.00460215
0.65 -0.665635 -0.67036 -0.0219715 -0.0172887 -0.0046828
