Time Vpre Vpost i ifast islow
0 -0.712189 -0.712266 -0.00787346 -0.00243726 -0.0054362
0.01 -0.711536 -0.711737 -0.0133144 -0.00244832 -0.0108661
0.02 -0.71088 -0.711253 -0.0187497 -0.00245954 -0.0162901
0.03 -0.710223 -0.710811 -0.0241796 -0.0024709 -0.0217087
0.04 -0.709564 -0.710408 -0.0296046 -0.0024824 -0.0271222
0.05 -0.708904 -0.710042 -0.0350251 -0.00249405 -0.032531
0.06 -0.708241 -0.709711 -0.0404413 -0.00250584 -0.0379354
0.07 -0.707577 -0.709414 -0.0458535 -0.00251778 -0.0433357
0.08 -0.706911 -0.709148 -0.0512621 -0.00252985 -0.0487322
0.09 -0.706243 -0.708912 -0.0566672 -0.00254206 -0.0541251
0.1 -0.705573 -0.708704 -0.0620692 -0.00255441 -0.0595148
0.11 -0.704902 -0.708524 -0.0674682 -0.0025669 -0.0649013
0.12 -0.704228 -0.708369 -0.0728645 -0.00257952 -0.070285
0.13 -0.703553 -0.708239 -0.0782582 -0.00259228 -0.0756659
0.14 -0.702876 -0.708133 -0.0836496 -0.00260518 -0.0810444
0.15 -0.702197 -0.708049 -0.0890388 -0.00261821 -0.0864206
0.16 -0.701516 -0.707986 -0.0944259 -0.00263138 -0.0917946
0.17 -0.700833 -0.707944 -0.0998112 -0.00264469 -0.0971665
0.18 -0.700148 -0.707921 -0.105195 -0.00265813 -0.102537
0.19 -0.699462 -0.707917 -0.110577 -0.00267171 -0.107905
0.2 -0.698773 -0.707932 -0.115957 -0.00268543 -0.113272
0.21 -0.698083 -0.707964 -0.121337 -0.00269928 -0.118637
0.22 -0.69739 -0.708013 -0.126714 -0.00271327 -0.124001
0.23 -0.696696 -0.708078 -0.132091 -0.0027274 -0.129364
0.24 -0.695999 -0.708159 -0.137467 -0.00274167 -0.134726
0.25 -0.695301 -0.708255 -0.142842 -0.00275608 -0.140086
0.26 -0.694601 -0.708366 -0.148217 -0.00277063 -0.145446
0.27 -0.693898 -0.708491 -0.15359 -0.00278533 -0.150805
0.28 -0.693194 -0.70863 -0.158963 -0.00280016 -0.156163
0.29 -0.692488 -0.708783 -0.164336 -0.00281514 -0.16152
0.3 -0.691779 -0.708948 -0.169708 -0.00283026 -0.166877
0.31 -0.691069 -0.709127 -0.175079 -0.00284553 -0.172234
0.32 -0.690356 -0.709318 -0.180451 -0.00286095 -0.17759
0.33 -0.689642 -0.709522 -0.185822 -0.00287651 -0.182946
0.34 -0.688925 -0.709738 -0.191194 -0.00289223 -0.188301
0.35 -0.688207 -0.709965 -0.196565 -0.00290809 -0.193657
0.36 -0.687486 -0.710204 -0.201937 -0.0029241 -0.199012
0.37 -0.686763 -0.710454 -0.207308 -0.00294027 -0.204368
0.38 -0.686038 -0.710716 -0.21268 -0.00295659 -0.209724
0.39 -0.685311 -0.710988 -0.218052 -0.00297307 -0.215079
0.4 -0.684582 -0.711271 -0.223425 -0.00298971 -0.220435
0.41 -0.683851 -0.711565 -0.228798 -0.0030065 -0.225792
0.42 -0.683118 -0.711869 -0.234172 -0.00302346 -0.231149
0.43 -0.682382 -0.712184 -0.239547 -0.00304058 -0.236506
0.44 -0.681644 -0.712509 -0.244922 -0.00305786 -0.241864
0.45 -0.680905 -0.712844 -0.250298 -0.00307531 -0.247222
0.46 -0.680163 -0.713189 -0.255675 -0.00309292 -0.252582
0.47 -0.679418 -0.713544 -0.261052 -0.0031107 -0.257942
0.48 -0.678672 -0.713909 -0.266431 -0.00312866 -0.263303
0.49 -0.677923 -0.714284 -0.271811 -0.00314678 -0.268664
0.5 -0.677172 -0.714668 -0.277192 -0.00316509 -0.274027
0.51 -0.676419 -0.715062 -0.282575 -0.00318356 -0.279391
0.52 -0.675664 -0.715466 -0.287958 -0.00320222 -0.284756
0.53 -0.674906 -0.715879 -0.293343 -0.00322106 -0.290122
0.54 -0.674146 -0.716301 -0.29873 -0.00324007 -0.29549
0.55 -0.673384 -0.716733 -0.304118 -0.00325928 -0.300859
0.56 -0.67262 -0.717174 -0.309508 -0.00327867 -0.306229
0.57 -0.671853 -0.717624 -0.314899 -0.00329824 -0.311601
0.58 -0.671084 -0.718084 -0.320292 -0.00331801 -0.316974
0.59 -0.670313 -0.718553 -0.325687 -0.00333798 -0.322349
0.6 -0.669539 -0.719031 -0.331084 -0.00335813 -0.327726
0.61 -0.668763 -0.719518 -0.336483 -0.00337849 -0.333105
0.62 -0.667984 -0.720015 -0.341884 -0.00339904 -0.338485
0.63 -0.667204 -0.72052 -0.347288 -0.0034198 -0.343868
0.64 -0.66642 -0.721035 -0.352693 -0.00344076 -0.349252
0.65 -0.665635 -0.721558 -0.358101 -0.00346193 -0.354639
0.66 -0.664847 -0.722091 -0.363511 -0.00348331 -0.360027
0.67 -0.664057 -0.722633 -0.368923 -0.0035049 -0.365418
0.68 -0.663264 -0.723184 -0.374338 -0.00352671 -0.370812
0.69 -0.662468 -0.723743 -0.379756 -0.00354873 -0.376207
0.7 -0.661671 -0.724312 -0.385176 -0.00357097 -0.381605
0.71 -0.660871 -0.72489 -0.390599 -0.00359344 -0.387006
0.72 -0.660068 -0.725477 -0.396025 -0.00361613 -0.392409
0.73 -0.659263 -0.726072 -0.401454 -0.00363905 -0.397815
0.74 -0.658455 -0.726677 -0.406886 -0.0036622 -0.403224
0.75 -0.657645 -0.72729 -0.412321 -0.00368558 -0.408635
0.76 -0.656832 -0.727913 -0.417759 -0.0037092 -0.414049
0.77 -0.656017 -0.728544 -0.4232 -0.00373306 -0.419467
0.78 -0.655199 -0.729185 -0.428644 -0.00375716 -0.424887
0.79 -0.654379 -0.729834 -0.434092 -0.00378151 -0.43031
0.8 -0.653556 -0.730493 -0.439543 -0.00380611 -0.435737
0.81 -0.65273 -0.73116 -0.444998 -0.00383096 -0.441167
0.82 -0.651902 -0.731836 -0.450456 -0.00385606 -0.4466
0.83 -0.651071 -0.732521 -0.455918 -0.00388142 -0.452037
