Time Vpre Vpost i ifast islow
0 -0.712189 -0.712979 -0.0813046 -0.081242 -6.26102e-05
0.01 -0.711536 -0.713076 -0.0817703 -0.0816448 -0.000125493
0.02 -0.71088 -0.713135 -0.0822373 -0.0820487 -0.000188646
0.03 -0.710223 -0.713158 -0.0827059 -0.0824538 -0.000252067
0.04 -0.709564 -0.713148 -0.083176 -0.0828603 -0.000315755
0.05 -0.708904 -0.713106 -0.0836479 -0.0832682 -0.000379707
0.06 -0.708241 -0.713036 -0.0841217 -0.0836778 -0.000443923
0.07 -0.707577 -0.712938 -0.0845975 -0.0840891 -0.000508402
0.08 -0.706911 -0.712816 -0.0850753 -0.0845021 -0.000573143
0.09 -0.706243 -0.712669 -0.0855553 -0.0849172 -0.000638146
0.1 -0.705573 -0.712501 -0.0860376 -0.0853342 -0.000703411
0.11 -0.704902 -0.712313 -0.0865223 -0.0857533 -0.000768938
0.12 -0.704228 -0.712106 -0.0870094 -0.0861747 -0.000834726
0.13 -0.703553 -0.71188 -0.0874991 -0.0865983 -0.000900777
0.14 -0.702876 -0.711639 -0.0879914 -0.0870243 -0.000967091
0.15 -0.702197 -0.711381 -0.0884865 -0.0874528 -0.00103367
0.16 -0.701516 -0.71111 -0.0889844 -0.0878839 -0.00110051
0.17 -0.700833 -0.710825 -0.0894851 -0.0883175 -0.00116762
0.18 -0.700148 -0.710528 -0.0899888 -0.0887538 -0.001235
0.19 -0.699462 -0.710219 -0.0904955 -0.0891929 -0.00130264
0.2 -0.698773 -0.709899 -0.0910054 -0.0896348 -0.00137055
0.21 -0.698083 -0.709569 -0.0915184 -0.0900796 -0.00143874
0.22 -0.69739 -0.70923 -0.0920346 -0.0905274 -0.00150719
0.23 -0.696696 -0.708882 -0.0925542 -0.0909782 -0.00157592
0.24 -0.695999 -0.708526 -0.0930771 -0.0914321 -0.00164493
0.25 -0.695301 -0.708162 -0.0936034 -0.0918892 -0.00171421
0.26 -0.694601 -0.707792 -0.0941333 -0.0923495 -0.00178377
0.27 -0.693898 -0.707414 -0.0946667 -0.092813 -0.00185362
0.28 -0.693194 -0.707031 -0.0952037 -0.0932799 -0.00192374
0.29 -0.692488 -0.706642 -0.0957444 -0.0937502 -0.00199416
0.3 -0.691779 -0.706247 -0.0962888 -0.094224 -0.00206485
0.31 -0.691069 -0.705848 -0.096837 -0.0947012 -0.00213584
0.32 -0.690356 -0.705444 -0.0973891 -0.095182 -0.00220712
0.33 -0.689642 -0.705036 -0.0979451 -0.0956664 -0.0022787
0.34 -0.688925 -0.704624 -0.0985051 -0.0961545 -0.00235057
0.35 -0.688207 -0.704208 -0.0990691 -0.0966464 -0.00242274
0.36 -0.687486 -0.703789 -0.0996372 -0.097142 -0.00249521
0.37 -0.686763 -0.703366 -0.100209 -0.0976414 -0.00256798
0.38 -0.686038 -0.702941 -0.100786 -0.0981448 -0.00264106
0.39 -0.685311 -0.702513 -0.101366 -0.0986521 -0.00271444
0.4 -0.684582 -0.702082 -0.101951 -0.0991633 -0.00278814
0.41 -0.683851 -0.701649 -0.102541 -0.0996787 -0.00286215
0.42 -0.683118 -0.701214 -0.103135 -0.100198 -0.00293648
0.43 -0.682382 -0.700777 -0.103733 -0.100722 -0.00301112
0.44 -0.681644 -0.700339 -0.104336 -0.10125 -0.00308609
0.45 -0.680905 -0.699898 -0.104943 -0.101782 -0.00316138
0.46 -0.680163 -0.699456 -0.105555 -0.102318 -0.00323699
0.47 -0.679418 -0.699013 -0.106172 -0.102859 -0.00331294
0.48 -0.678672 -0.698568 -0.106793 -0.103404 -0.00338921
0.49 -0.677923 -0.698122 -0.10742 -0.103954 -0.00346582
0.5 -0.677172 -0.697675 -0.108051 -0.104508 -0.00354277
0.51 -0.676419 -0.697227 -0.108687 -0.105067 -0.00362006
0.52 -0.675664 -0.696779 -0.109328 -0.105631 -0.0036977
0.53 -0.674906 -0.696329 -0.109975 -0.106199 -0.00377568
0.54 -0.674146 -0.695879 -0.110626 -0.106772 -0.00385401
0.55 -0.673384 -0.695428 -0.111283 -0.10735 -0.00393269
0.56 -0.67262 -0.694977 -0.111944 -0.107933 -0.00401173
0.57 -0.671853 -0.694525 -0.112611 -0.10852 -0.00409113
0.58 -0.671084 -0.694073 -0.113284 -0.109113 -0.00417089
0.59 -0.670313 -0.693621 -0.113962 -0.109711 -0.00425101
0.6 -0.669539 -0.693168 -0.114645 -0.110314 -0.00433151
0.61 -0.668763 -0.692715 -0.115334 -0.110922 -0.00441237
0.62 -0.667984 -0.692262 -0.116029 -0.111535 -0.00449362
0.63 -0.667204 -0.691809 -0.116729 -0.112154 -0.00457523
0.64 -0.66642 -0.691356 -0.117435 -0.112778 -0.00465724
0.65 -0.665635 -0.690903 -0.118147 -0.113408 -0.00473962
0.66 -0.664847 -0.69045 -0.118865 -0.114043 -0.0048224
0.67 -0.664057 -0.689997 -0.119589 -0.114683 -0.00490557
0.68 -0.663264 -0.689544 -0.120319 -0.11533 -0.00498913
0.69 -0.662468 -0.689092 -0.121055 -0.115982 -0.00507309
0.7 -0.661671 -0.68864 -0.121797 -0.11664 -0.00515746
0.71 -0.660871 -0.688188 -0.122545 -0.117303 -0.00524223
0.72 -0.660068 -0.687736 -0.1233 -0.117973 -0.00532742
0.73 -0.659263 -0.687285 -0.124061 -0.118648 -0.00541301
0.74 -0.658455 -0.686834 -0.124829 -0.11933 -0.00549903
0.75 -0.657645 -0.686383 -0.125603 -0.120018 -0.00558547
0.76 -0.656832 -0.685934 -0.126384 -0.120712 -0.00567233
0.77 -0.656017 -0.685484 -0.127172 -0.121412 -0.00575963
0.78 -0.655199 -0.685035 -0.127966 -0.122119 -0.00584735
0.79 -0.654379 -0.684587 -0.128768 -0.122832 -0.00593552
0.8 -0.653556 -0.684139 -0.129576 -0.123552 -0.00602413
0.81 -0.65273 -0.683692 -0.130391 -0.124278 -0.00611318
0.82 -0.651902 -0.683246 -0.131214 -0.125011 -0.00620269
0.83 -0.651071 -0.682801 -0.132043 -0.125751 -0.00629264
0.84 -0.650238 -0.682356 -0.13288 -0.126497 -0.00638306
0.85 -0.649402 -0.681912 -0.133725 -0.127251 -0.00647394
0.86 -0.648563 -0.681468 -0.134577 -0.128011 -0.00656529
0.87 -0.647721 -0.681026 -0.135436 -0.128779 -0.00665712
0.88 -0.646877 -0.680584 -0.136303 -0.129554 -0.00674942
0.89 -0.64603 -0.680144 -0.137178 -0.130336 -0.0068422
0.9 -0.645181 -0.679704 -0.138061 -0.131126 -0.00693546
0.91 -0.644329 -0.679265 -0.138952 -0.131923 -0.00702922
0.92 -0.643473 -0.678828 -0.139851 -0.132727 -0.00712347
0.93 -0.642616 -0.678391 -0.140758 -0.13354 -0.00721823
0.94 -0.641755 -0.677956 -0.141673 -0.13436 -0.00731348
0.95 -0.640892 -0.677521 -0.142597 -0.135188 -0.00740925
0.96 -0.640025 -0.677088 -0.143529 -0.136024 -0.00750554
0.97 -0.639156 -0.676655 -0.14447 -0.136868 -0.00760234
0.98 -0.638285 -0.676224 -0.145419 -0.13772 -0.00769967
0.99 -0.63741 -0.675795 -0.146378 -0.13858 -0.00779753
1 -0.636532 -0.675366 -0.147345 -0.139449 -0.00789593
1.01 -0.635652 -0.674939 -0.148321 -0.140326 -0.00799487
1.02 -0.634768 -0.674513 -0.149306 -0.141212 -0.00809436
1.03 -0.633882 -0.674088 -0.150301 -0.142107 -0.0081944
