Time Vpre Vpost i ifast islow
0 -0.712189 -0.712213 -0.002479 -0.00243726 -4.17401e-05
0.01 -0.711536 -0.711583 -0.00253187 -0.00244825 -8.36246e-05
0.02 -0.71088 -0.71095 -0.00258497 -0.00245931 -0.000125655
0.03 -0.710223 -0.710315 -0.00263829 -0.00247046 -0.000167831
0.04 -0.709564 -0.709678 -0.00269184 -0.00248168 -0.000210154
0.05 -0.708904 -0.709038 -0.00274561 -0.00249299 -0.000252625
0.06 -0.708241 -0.708396 -0.00279962 -0.00250437 -0.000295246
0.07 -0.707577 -0.707751 -0.00285386 -0.00251584 -0.000338017
0.08 -0.706911 -0.707105 -0.00290833 -0.00252739 -0.000380939
0.09 -0.706243 -0.706456 -0.00296303 -0.00253902 -0.000424012
0.1 -0.705573 -0.705805 -0.00301798 -0.00255074 -0.000467239
0.11 -0.704902 -0.705152 -0.00307316 -0.00256254 -0.00051062
0.12 -0.704228 -0.704496 -0.00312858 -0.00257443 -0.000554157
0.13 -0.703553 -0.703839 -0.00318425 -0.0025864 -0.000597849
0.14 -0.702876 -0.703179 -0.00324017 -0.00259847 -0.000641699
0.15 -0.702197 -0.702518 -0.00329633 -0.00261062 -0.000685707
0.16 -0.701516 -0.701854 -0.00335274 -0.00262286 -0.000729875
0.17 -0.700833 -0.701189 -0.0034094 -0.00263519 -0.000774203
0.18 -0.700148 -0.700521 -0.00346631 -0.00264762 -0.000818693
0.19 -0.699462 -0.699851 -0.00352348 -0.00266013 -0.000863345
0.2 -0.698773 -0.69918 -0.00358091 -0.00267274 -0.000908162
0.21 -0.698083 -0.698506 -0.00363859 -0.00268545 -0.000953144
0.22 -0.69739 -0.69783 -0.00369654 -0.00269825 -0.000998292
0.23 -0.696696 -0.697153 -0.00375475 -0.00271114 -0.00104361
0.24 -0.695999 -0.696473 -0.00381323 -0.00272414 -0.00108909
0.25 -0.695301 -0.695792 -0.00387197 -0.00273723 -0.00113474
0.26 -0.694601 -0.695108 -0.00393099 -0.00275042 -0.00118057
0.27 -0.693898 -0.694423 -0.00399028 -0.00276371 -0.00122657
0.28 -0.693194 -0.693735 -0.00404984 -0.00277711 -0.00127274
0.29 -0.692488 -0.693046 -0.00410968 -0.0027906 -0.00131908
0.3 -0.691779 -0.692355 -0.0041698 -0.0028042 -0.0013656
0.31 -0.691069 -0.691661 -0.00423021 -0.0028179 -0.0014123
0.32 -0.690356 -0.690966 -0.00429089 -0.00283171 -0.00145918
0.33 -0.689642 -0.690269 -0.00435186 -0.00284563 -0.00150624
0.34 -0.688925 -0.68957 -0.00441313 -0.00285965 -0.00155347
0.35 -0.688207 -0.688869 -0.00447468 -0.00287379 -0.00160089
0.36 -0.687486 -0.688166 -0.00453653 -0.00288803 -0.0016485
0.37 -0.686763 -0.687461 -0.00459867 -0.00290238 -0.00169629
0.38 -0.686038 -0.686754 -0.00466111 -0.00291685 -0.00174426
0.39 -0.685311 -0.686045 -0.00472386 -0.00293143 -0.00179243
0.4 -0.684582 -0.685334 -0.00478691 -0.00294612 -0.00184078
0.41 -0.683851 -0.684621 -0.00485026 -0.00296094 -0.00188932
0.42 -0.683118 -0.683906 -0.00491392 -0.00297586 -0.00193806
0.43 -0.682382 -0.683189 -0.0049779 -0.00299091 -0.00198699
0.44 -0.681644 -0.68247 -0.00504219 -0.00300608 -0.00203611
0.45 -0.680905 -0.681749 -0.0051068 -0.00302136 -0.00208544
0.46 -0.680163 -0.681026 -0.00517173 -0.00303677 -0.00213495
0.47 -0.679418 -0.680301 -0.00523698 -0.0030523 -0.00218467
0.48 -0.678672 -0.679574 -0.00530255 -0.00306796 -0.00223459
0.49 -0.677923 -0.678845 -0.00536846 -0.00308374 -0.00228471
0.5 -0.677172 -0.678114 -0.00543469 -0.00309966 -0.00233504
0.51 -0.676419 -0.677381 -0.00550126 -0.00311569 -0.00238557
0.52 -0.675664 -0.676646 -0.00556817 -0.00313186 -0.00243631
0.53 -0.674906 -0.675909 -0.00563542 -0.00314817 -0.00248725
0.54 -0.674146 -0.67517 -0.00570301 -0.0031646 -0.00253841
0.55 -0.673384 -0.674429 -0.00577095 -0.00318117 -0.00258978
0.56 -0.67262 -0.673685 -0.00583923 -0.00319787 -0.00264136
0.57 -0.671853 -0.67294 -0.00590787 -0.00321471 -0.00269316
0.58 -0.671084 -0.672192 -0.00597687 -0.00323169 -0.00274517
0.59 -0.670313 -0.671443 -0.00604622 -0.00324882 -0.00279741
0.6 -0.669539 -0.670691 -0.00611594 -0.00326608 -0.00284986
0.61 -0.668763 -0.669937 -0.00618602 -0.00328348 -0.00290253
0.62 -0.667984 -0.669181 -0.00625647 -0.00330103 -0.00295543
0.63 -0.667204 -0.668423 -0.00632729 -0.00331873 -0.00300855
0.64 -0.66642 -0.667663 -0.00639848 -0.00333658 -0.00306191
0.65 -0.665635 -0.6669 -0.00647006 -0.00335457 -0.00311549
0.66 -0.664847 -0.666136 -0.00654201 -0.00337272 -0.0031693
0.67 -0.664057 -0.665369 -0.00661436 -0.00339102 -0.00322334
0.68 -0.663264 -0.6646 -0.00668709 -0.00340947 -0.00327762
0.69 -0.662468 -0.663829 -0.00676021 -0.00342808 -0.00333213
0.7 -0.661671 -0.663056 -0.00683373 -0.00344685 -0.00338688
0.71 -0.660871 -0.66228 -0.00690765 -0.00346578 -0.00344187
0.72 -0.660068 -0.661503 -0.00698198 -0.00348487 -0.00349711
0.73 -0.659263 -0.660723 -0.00705671 -0.00350413 -0.00355258
0.74 -0.658455 -0.659941 -0.00713185 -0.00352355 -0.00360831
0.75 -0.657645 -0.659156 -0.00720741 -0.00354313 -0.00366428
0.76 -0.656832 -0.65837 -0.00728339 -0.00356289 -0.0037205
0.77 -0.656017 -0.657581 -0.00735979 -0.00358282 -0.00377697
0.78 -0.655199 -0.656789 -0.00743662 -0.00360292 -0.0038337
0.79 -0.654379 -0.655996 -0.00751387 -0.00362319 -0.00389068
0.8 -0.653556 -0.6552 -0.00759157 -0.00364364 -0.00394792
0.81 -0.65273 -0.654402 -0.0076697 -0.00366427 -0.00400542
0.82 -0.651902 -0.653602 -0.00774827 -0.00368509 -0.00406319
0.83 -0.651071 -0.652799 -0.0078273 -0.00370608 -0.00412122
0.84 -0.650238 -0.651994 -0.00790677 -0.00372726 -0.00417951
0.85 -0.649402 -0.651187 -0.0079867 -0.00374863 -0.00423807
0.86 -0.648563 -0.650377 -0.00806709 -0.00377019 -0.00429691
0.87 -0.647721 -0.649565 -0.00814795 -0.00379194 -0.00435601
0.88 -0.646877 -0.64875 -0.00822928 -0.00381388 -0.0044154
0.89 -0.64603 -0.647934 -0.00831108 -0.00383602 -0.00447506
0.9 -0.645181 -0.647114 -0.00839336 -0.00385836 -0.004535
0.91 -0.644329 -0.646293 -0.00847612 -0.0038809 -0.00459522
0.92 -0.643473 -0.645469 -0.00855937 -0.00390364 -0.00465573
0.93 -0.642616 -0.644642 -0.00864312 -0.00392659 -0.00471653
0.94 -0.641755 -0.643813 -0.00872736 -0.00394974 -0.00477762
0.95 -0.640892 -0.642982 -0.0088121 -0.00397311 -0.00483899
0.96 -0.640025 -0.642148 -0.00889736 -0.00399669 -0.00490067
0.97 -0.639156 -0.641312 -0.00898312 -0.00402048 -0.00496264
0.98 -0.638285 -0.640473 -0.00906941 -0.0040445 -0.00502491
0.99 -0.63741 -0.639631 -0.00915621 -0.00406873 -0.00508748
1 -0.636532 -0.638787 -0.00924355 -0.00409319 -0.00515036
1.01 -0.635652 -0.637941 -0.00933142 -0.00411787 -0.00521355
1.02 -0.634768 -0.637092 -0.00941982 -0.00414278 -0.00527704
1.03 -0.633882 -0.636241 -0.00950878 -0.00416793 -0.00534085
1.04 -0.632993 -0.635387 -0.00959828 -0.00419331 -0.00540497
1.05 -0.632101 -0.63453 -0.00968834 -0.00421892 -0.00546942
1.06 -0.631205 -0.633671 -0.00977896 -0.00424478 -0.00553418
1.07 -0.630307 -0.632809 -0.00987014 -0.00427088 -0.00559927
1.08 -0.629406 -0.631945 -0.0099619 -0.00429722 -0.00566468
1.09 -0.628502 -0.631078 -0.0100542 -0.00432381 -0.00573043
1.1 -0.627595 -0.630208 -0.0101472 -0.00435066 -0.00579651
1.11 -0.626685 -0.629336 -0.0102407 -0.00437776 -0.00586292
1.12 -0.625771 -0.628461 -0.0103348 -0.00440512 -0.00592967
1.13 -0.624855 -0.627583 -0.0104295 -0.00443274 -0.00599677
1.14 -0.623935 -0.626703 -0.0105248 -0.00446063 -0.0060642
1.15 -0.623013 -0.62582 -0.0106208 -0.00448878 -0.00613199
1.16 -0.622087 -0.624934 -0.0107173 -0.00451721 -0.00620013
1.17 -0.621158 -0.624046 -0.0108145 -0.00454591 -0.00626862
1.18 -0.620226 -0.623155 -0.0109124 -0.00457489 -0.00633747
1.19 -0.619291 -0.622261 -0.0110108 -0.00460415 -0.00640668
1.2 -0.618352 -0.621364 -0.0111099 -0.0046337 -0.00647625
