Time Vpre Vpost i ifast islow
0 -0.712189 -0.712199 -0.00104038 -0.00101433 -2.60568e-05
0.01 -0.711536 -0.711556 -0.00107053 -0.00101835 -5.21758e-05
0.02 -0.71088 -0.71091 -0.00110077 -0.00102241 -7.83574e-05
0.03 -0.710223 -0.710262 -0.00113109 -0.00102649 -0.000104602
0.04 -0.709564 -0.709613 -0.00116151 -0.0010306 -0.00013091
0.05 -0.708904 -0.708962 -0.00119201 -0.00103473 -0.000157281
0.06 -0.708241 -0.708308 -0.00122261 -0.00103889 -0.000183716
0.07 -0.707577 -0.707653 -0.00125329 -0.00104308 -0.000210215
0.08 -0.706911 -0.706996 -0.00128407 -0.00104729 -0.000236778
0.09 -0.706243 -0.706336 -0.00131494 -0.00105153 -0.000263406
0.1 -0.705573 -0.705675 -0.0013459 -0.0010558 -0.0002901
0.11 -0.704902 -0.705012 -0.00137696 -0.0010601 -0.000316858
0.12 -0.704228 -0.704347 -0.00140811 -0.00106442 -0.000343683
0.13 -0.703553 -0.703681 -0.00143935 -0.00106878 -0.000370573
0.14 -0.702876 -0.703012 -0.00147069 -0.00107316 -0.00039753
0.15 -0.702197 -0.702341 -0.00150212 -0.00107757 -0.000424553
0.16 -0.701516 -0.701669 -0.00153365 -0.00108201 -0.000451644
0.17 -0.700833 -0.700994 -0.00156528 -0.00108648 -0.000478802
0.18 -0.700148 -0.700318 -0.00159701 -0.00109098 -0.000506028
0.19 -0.699462 -0.69964 -0.00162883 -0.00109551 -0.000533321
0.2 -0.698773 -0.698959 -0.00166075 -0.00110007 -0.000560684
0.21 -0.698083 -0.698277 -0.00169278 -0.00110466 -0.000588115
0.22 -0.69739 -0.697593 -0.0017249 -0.00110928 -0.000615615
0.23 -0.696696 -0.696907 -0.00175712 -0.00111394 -0.000643185
0.24 -0.695999 -0.696219 -0.00178945 -0.00111862 -0.000670825
0.25 -0.695301 -0.69553 -0.00182187 -0.00112334 -0.000698536
0.26 -0.694601 -0.694838 -0.0018544 -0.00112809 -0.000726317
0.27 -0.693898 -0.694144 -0.00188704 -0.00113287 -0.000754169
0.28 -0.693194 -0.693449 -0.00191977 -0.00113768 -0.000782092
0.29 -0.692488 -0.692751 -0.00195261 -0.00114253 -0.000810087
0.3 -0.691779 -0.692051 -0.00198556 -0.00114741 -0.000838155
0.31 -0.691069 -0.69135 -0.00201861 -0.00115232 -0.000866295
0.32 -0.690356 -0.690646 -0.00205178 -0.00115727 -0.000894508
0.33 -0.689642 -0.689941 -0.00208504 -0.00116225 -0.000922795
0.34 -0.688925 -0.689233 -0.00211842 -0.00116726 -0.000951155
0.35 -0.688207 -0.688524 -0.00215191 -0.00117232 -0.00097959
0.36 -0.687486 -0.687812 -0.0021855 -0.0011774 -0.0010081
0.37 -0.686763 -0.687099 -0.00221921 -0.00118252 -0.00103668
0.38 -0.686038 -0.686384 -0.00225302 -0.00118768 -0.00106534
0.39 -0.685311 -0.685666 -0.00228695 -0.00119287 -0.00109408
0.4 -0.684582 -0.684946 -0.00232099 -0.0011981 -0.00112289
0.41 -0.683851 -0.684225 -0.00235515 -0.00120337 -0.00115178
0.42 -0.683118 -0.683501 -0.00238942 -0.00120868 -0.00118074
0.43 -0.682382 -0.682776 -0.0024238 -0.00121402 -0.00120979
0.44 -0.681644 -0.682048 -0.0024583 -0.0012194 -0.00123891
0.45 -0.680905 -0.681318 -0.00249292 -0.00122481 -0.00126811
0.46 -0.680163 -0.680586 -0.00252765 -0.00123027 -0.00129738
0.47 -0.679418 -0.679852 -0.00256251 -0.00123577 -0.00132674
0.48 -0.678672 -0.679116 -0.00259748 -0.0012413 -0.00135618
0.49 -0.677923 -0.678378 -0.00263257 -0.00124688 -0.0013857
0.5 -0.677172 -0.677638 -0.00266778 -0.00125249 -0.00141529
0.51 -0.676419 -0.676895 -0.00270312 -0.00125815 -0.00144497
0.52 -0.675664 -0.676151 -0.00273857 -0.00126384 -0.00147473
0.53 -0.674906 -0.675404 -0.00277415 -0.00126958 -0.00150457
0.54 -0.674146 -0.674655 -0.00280986 -0.00127536 -0.0015345
0.55 -0.673384 -0.673904 -0.00284568 -0.00128118 -0.0015645
0.56 -0.67262 -0.673151 -0.00288164 -0.00128704 -0.0015946
0.57 -0.671853 -0.672395 -0.00291772 -0.00129295 -0.00162477
0.58 -0.671084 -0.671638 -0.00295393 -0.0012989 -0.00165503
0.59 -0.670313 -0.670878 -0.00299026 -0.00130489 -0.00168537
0.6 -0.669539 -0.670116 -0.00302673 -0.00131093 -0.0017158
0.61 -0.668763 -0.669352 -0.00306332 -0.00131701 -0.00174631
0.62 -0.667984 -0.668585 -0.00310005 -0.00132314 -0.00177691
0.63 -0.667204 -0.667817 -0.00313691 -0.00132931 -0.0018076
0.64 -0.66642 -0.667046 -0.0031739 -0.00133553 -0.00183838
0.65 -0.665635 -0.666273 -0.00321103 -0.00134179 -0.00186924
0.66 -0.664847 -0.665497 -0.00324829 -0.0013481 -0.00190019
0.67 -0.664057 -0.664719 -0.00328568 -0.00135446 -0.00193123
0.68 -0.663264 -0.663939 -0.00332322 -0.00136086 -0.00196235
0.69 -0.662468 -0.663157 -0.00336089 -0.00136732 -0.00199357
0.7 -0.661671 -0.662372 -0.0033987 -0.00137382 -0.00202488
0.71 -0.660871 -0.661585 -0.00343665 -0.00138037 -0.00205628
0.72 -0.660068 -0.660796 -0.00347474 -0.00138697 -0.00208777
0.73 -0.659263 -0.660004 -0.00351297 -0.00139363 -0.00211935
0.74 -0.658455 -0.65921 -0.00355135 -0.00140033 -0.00215102
0.75 -0.657645 -0.658414 -0.00358986 -0.00140708 -0.00218279
0.76 -0.656832 -0.657615 -0.00362853 -0.00141388 -0.00221464
0.77 -0.656017 -0.656814 -0.00366734 -0.00142074 -0.0022466
0.78 -0.655199 -0.65601 -0.00370629 -0.00142765 -0.00227865
0.79 -0.654379 -0.655204 -0.0037454 -0.00143461 -0.00231079
0.8 -0.653556 -0.654395 -0.00378465 -0.00144163 -0.00234303
0.81 -0.65273 -0.653584 -0.00382406 -0.0014487 -0.00237536
0.82 -0.651902 -0.652771 -0.00386361 -0.00145582 -0.00240779
0.83 -0.651071 -0.651955 -0.00390332 -0.001463 -0.00244032
0.84 -0.650238 -0.651137 -0.00394318 -0.00147024 -0.00247294
0.85 -0.649402 -0.650316 -0.0039832 -0.00147753 -0.00250567
0.86 -0.648563 -0.649493 -0.00402337 -0.00148488 -0.00253849
0.87 -0.647721 -0.648667 -0.0040637 -0.00149229 -0.00257141
0.88 -0.646877 -0.647838 -0.00410418 -0.00149975 -0.00260443
0.89 -0.64603 -0.647007 -0.00414483 -0.00150728 -0.00263756
0.9 -0.645181 -0.646174 -0.00418564 -0.00151486 -0.00267078
0.91 -0.644329 -0.645338 -0.00422661 -0.0015225 -0.00270411
0.92 -0.643473 -0.644499 -0.00426774 -0.00153021 -0.00273753
0.93 -0.642616 -0.643658 -0.00430903 -0.00153797 -0.00277106
0.94 -0.641755 -0.642814 -0.0043505 -0.0015458 -0.0028047
0.95 -0.640892 -0.641967 -0.00439212 -0.00155369 -0.00283844
0.96 -0.640025 -0.641118 -0.00443392 -0.00156164 -0.00287228
0.97 -0.639156 -0.640266 -0.00447588 -0.00156965 -0.00290623
0.98 -0.638285 -0.639412 -0.00451802 -0.00157774 -0.00294028
0.99 -0.63741 -0.638555 -0.00456033 -0.00158588 -0.00297444
1 -0.636532 -0.637695 -0.00460281 -0.00159409 -0.00300871
1.01 -0.635652 -0.636833 -0.00464546 -0.00160237 -0.00304309
1.02 -0.634768 -0.635967 -0.00468829 -0.00161072 -0.00307758
1.03 -0.633882 -0.635099 -0.0047313 -0.00161913 -0.00311217
1.04 -0.632993 -0.634229 -0.00477449 -0.00162761 -0.00314687
1.05 -0.632101 -0.633355 -0.00481785 -0.00163616 -0.00318169
1.06 -0.631205 -0.632479 -0.0048614 -0.00164479 -0.00321661
1.07 -0.630307 -0.6316 -0.00490513 -0.00165348 -0.00325165
1.08 -0.629406 -0.630718 -0.00494904 -0.00166224 -0.0032868
1.09 -0.628502 -0.629833 -0.00499314 -0.00167108 -0.00332207
1.1 -0.627595 -0.628946 -0.00503743 -0.00167999 -0.00335744
1.11 -0.626685 -0.628056 -0.00508191 -0.00168897 -0.00339293
1.12 -0.625771 -0.627162 -0.00512657 -0.00169803 -0.00342854
1.13 -0.624855 -0.626266 -0.00517143 -0.00170716 -0.00346426
1.14 -0.623935 -0.625367 -0.00521648 -0.00171637 -0.0035001
1.15 -0.623013 -0.624465 -0.00526172 -0.00172566 -0.00353606
1.16 -0.622087 -0.62356 -0.00530716 -0.00173503 -0.00357213
1.17 -0.621158 -0.622653 -0.0053528 -0.00174447 -0.00360833
1.18 -0.620226 -0.621742 -0.00539863 -0.00175399 -0.00364464
1.19 -0.619291 -0.620828 -0.00544467 -0.0017636 -0.00368107
1.2 -0.618352 -0.619912 -0.00549091 -0.00177328 -0.00371762
1.21 -0.617411 -0.618992 -0.00553735 -0.00178305 -0.0037543
1.22 -0.616466 -0.618069 -0.005584 -0.00179291 -0.0037911
1.23 -0.615518 -0.617143 -0.00563086 -0.00180284 -0.00382802
1.24 -0.614566 -0.616215 -0.00567792 -0.00181286 -0.00386506
1.25 -0.613611 -0.615283 -0.0057252 -0.00182297 -0.00390223
1.26 -0.612653 -0.614348 -0.00577269 -0.00183316 -0.00393952
1.27 -0.611692 -0.61341 -0.00582039 -0.00184345 -0.00397694
1.28 -0.610727 -0.612469 -0.00586831 -0.00185382 -0.00401449
1.29 -0.609759 -0.611524 -0.00591644 -0.00186428 -0.00405216
1.3 -0.608787 -0.610577 -0.0059648 -0.00187483 -0.00408997
1.31 -0.607812 -0.609626 -0.00601337 -0.00188547 -0.0041279
1.32 -0.606834 -0.608672 -0.00606217 -0.00189621 -0.00416596
1.33 -0.605852 -0.607715 -0.00611119 -0.00190704 -0.00420415
1.34 -0.604867 -0.606755 -0.00616044 -0.00191797 -0.00424247
1.35 -0.603878 -0.605791 -0.00620992 -0.00192899 -0.00428093
1.36 -0.602886 -0.604824 -0.00625963 -0.00194011 -0.00431952
1.37 -0.60189 -0.603854 -0.00630957 -0.00195133 -0.00435824
1.38 -0.60089 -0.602881 -0.00635974 -0.00196265 -0.00439709
1.39 -0.599887 -0.601904 -0.00641015 -0.00197407 -0.00443609
1.4 -0.59888 -0.600924 -0.0064608 -0.00198559 -0.00447521
1.41 -0.59787 -0.599941 -0.00651169 -0.00199721 -0.00451448
1.42 -0.596856 -0.598954 -0.00656282 -0.00200894 -0.00455388
1.43 -0.595839 -0.597964 -0.0066142 -0.00202077 -0.00459343
1.44 -0.594817 -0.59697 -0.00666582 -0.00203271 -0.00463311
1.45 -0.593793 -0.595973 -0.00671769 -0.00204476 -0.00467293
1.46 -0.592764 -0.594973 -0.00676981 -0.00205692 -0.00471289
1.47 -0.591731 -0.593969 -0.00682218 -0.00206918 -0.004753
1.48 -0.590695 -0.592961 -0.00687481 -0.00208156 -0.00479325
1.49 -0.589655 -0.59195 -0.00692769 -0.00209405 -0.00483364
1.5 -0.588611 -0.590936 -0.00698084 -0.00210666 -0.00487418
1.51 -0.587563 -0.589918 -0.00703424 -0.00211938 -0.00491486
1.52 -0.586512 -0.588896 -0.00708791 -0.00213222 -0.00495569
1.53 -0.585456 -0.587871 -0.00714184 -0.00214518 -0.00499666
1.54 -0.584397 -0.586842 -0.00719604 -0.00215825 -0.00503779
1.55 -0.583334 -0.58581 -0.00725051 -0.00217145 -0.00507906
1.56 -0.582266 -0.584774 -0.00730526 -0.00218477 -0.00512049
1.57 -0.581195 -0.583734 -0.00736028 -0.00219821 -0.00516206
