Time Vpre Vpost i ifast islow
0 -0.712189 -0.712213 -0.00243726 -0.00243726 -1.45308e-33
0.01 -0.711536 -0.711582 -0.00244825 -0.00244825 -3.0019e-33
0.02 -0.71088 -0.710948 -0.00245931 -0.00245931 -4.65311e-33
0.03 -0.710223 -0.710311 -0.00247046 -0.00247046 -6.41384e-33
0.04 -0.709564 -0.709672 -0.00248168 -0.00248168 -8.29175e-33
0.05 -0.708904 -0.70903 -0.00249298 -0.00249298 -1.0295e-32
0.06 -0.708241 -0.708385 -0.00250436 -0.00250436 -1.24325e-32
0.07 -0.707577 -0.707738 -0.00251582 -0.00251582 -1.47137e-32
0.08 -0.706911 -0.707089 -0.00252737 -0.00252737 -1.71486e-32
0.09 -0.706243 -0.706436 -0.002539 -0.002539 -1.97483e-32
0.1 -0.705573 -0.705782 -0.00255071 -0.00255071 -2.25243e-32
0.11 -0.704902 -0.705125 -0.00256251 -0.00256251 -2.54893e-32
0.12 -0.704228 -0.704466 -0.00257439 -0.00257439 -2.86568e-32
0.13 -0.703553 -0.703804 -0.00258636 -0.00258636 -3.20414e-32
0.14 -0.702876 -0.70314 -0.00259841 -0.00259841 -3.56585e-32
0.15 -0.702197 -0.702474 -0.00261056 -0.00261056 -3.95249e-32
0.16 -0.701516 -0.701806 -0.00262279 -0.00262279 -4.36588e-32
0.17 -0.700833 -0.701135 -0.00263512 -0.00263512 -4.80794e-32
0.18 -0.700148 -0.700462 -0.00264753 -0.00264753 -5.28076e-32
0.19 -0.699462 -0.699787 -0.00266004 -0.00266004 -5.78659e-32
0.2 -0.698773 -0.69911 -0.00267264 -0.00267264 -6.32783e-32
0.21 -0.698083 -0.69843 -0.00268534 -0.00268534 -6.90709e-32
0.22 -0.69739 -0.697749 -0.00269813 -0.00269813 -7.52716e-32
0.23 -0.696696 -0.697065 -0.00271101 -0.00271101 -8.19104e-32
0.24 -0.695999 -0.696379 -0.002724 -0.002724 -8.90199e-32
0.25 -0.695301 -0.695691 -0.00273708 -0.00273708 -9.66349e-32
0.26 -0.694601 -0.695001 -0.00275026 -0.00275026 -1.04793e-31
0.27 -0.693898 -0.694309 -0.00276354 -0.00276354 -1.13535e-31
0.28 -0.693194 -0.693614 -0.00277692 -0.00277692 -1.22904e-31
0.29 -0.692488 -0.692918 -0.0027904 -0.0027904 -1.32947e-31
0.3 -0.691779 -0.692219 -0.00280399 -0.00280399 -1.43716e-31
0.31 -0.691069 -0.691519 -0.00281768 -0.00281768 -1.55264e-31
0.32 -0.690356 -0.690816 -0.00283147 -0.00283147 -1.67652e-31
0.33 -0.689642 -0.690111 -0.00284538 -0.00284538 -1.80941e-31
0.34 -0.688925 -0.689404 -0.00285939 -0.00285939 -1.95203e-31
0.35 -0.688207 -0.688695 -0.0028735 -0.0028735 -2.10509e-31
0.36 -0.687486 -0.687984 -0.00288773 -0.00288773 -2.26942e-31
0.37 -0.686763 -0.68727 -0.00290207 -0.00290207 -2.44586e-31
0.38 -0.686038 -0.686555 -0.00291652 -0.00291652 -2.63536e-31
0.39 -0.685311 -0.685837 -0.00293108 -0.00293108 -2.83892e-31
0.4 -0.684582 -0.685118 -0.00294576 -0.00294576 -3.05763e-31
0.41 -0.683851 -0.684396 -0.00296056 -0.00296056 -3.29268e-31
0.42 -0.683118 -0.683672 -0.00297547 -0.00297547 -3.54533e-31
0.43 -0.682382 -0.682946 -0.00299049 -0.00299049 -3.81696e-31
