Time Vpre Vpost i ifast islow
0 -0.712189 -0.712171 0.00187859 0.00183154 4.705e-05
0.01 -0.711536 -0.7115 0.00193578 0.00184143 9.43465e-05
0.02 -0.71088 -0.710827 0.00199329 0.0018514 0.000141891
0.03 -0.710223 -0.710153 0.00205114 0.00186145 0.000189686
0.04 -0.709564 -0.709478 0.00210931 0.00187158 0.000237734
0.05 -0.708904 -0.708801 0.00216783 0.00188179 0.000286035
0.06 -0.708241 -0.708123 0.00222668 0.00189208 0.000334593
0.07 -0.707577 -0.707443 0.00228587 0.00190246 0.000383409
0.08 -0.706911 -0.706761 0.00234541 0.00191292 0.000432485
0.09 -0.706243 -0.706078 0.00240529 0.00192347 0.000481824
0.1 -0.705573 -0.705393 0.00246553 0.0019341 0.000531427
0.11 -0.704902 -0.704707 0.00252612 0.00194482 0.000581297
0.12 -0.704228 -0.704019 0.00258706 0.00195563 0.000631435
0.13 -0.703553 -0.703329 0.00264837 0.00196652 0.000681845
0.14 -0.702876 -0.702637 0.00271004 0.00197751 0.000732527
0.15 -0.702197 -0.701944 0.00277207 0.00198859 0.000783485
0.16 -0.701516 -0.701249 0.00283448 0.00199976 0.000834721
0.17 -0.700833 -0.700551 0.00289726 0.00201102 0.000886237
0.18 -0.700148 -0.699852 0.00296041 0.00202238 0.000938035
0.19 -0.699462 -0.699151 0.00302394 0.00203383 0.000990117
0.2 -0.698773 -0.698449 0.00308786 0.00204538 0.00104249
0.21 -0.698083 -0.697744 0.00315217 0.00205702 0.00109515
0.22 -0.69739 -0.697037 0.00321686 0.00206876 0.0011481
0.23 -0.696696 -0.696328 0.00328195 0.00208061 0.00120134
0.24 -0.695999 -0.695617 0.00334743 0.00209255 0.00125488
0.25 -0.695301 -0.694904 0.00341332 0.0021046 0.00130872
0.26 -0.694601 -0.69419 0.00347961 0.00211675 0.00136286
0.27 -0.693898 -0.693473 0.00354631 0.002129 0.00141731
0.28 -0.693194 -0.692754 0.00361342 0.00214136 0.00147206
0.29 -0.692488 -0.692032 0.00368095 0.00215382 0.00152713
0.3 -0.691779 -0.691309 0.00374889 0.00216639 0.0015825
0.31 -0.691069 -0.690584 0.00381726 0.00217907 0.00163819
0.32 -0.690356 -0.689856 0.00388606 0.00219186 0.0016942
0.33 -0.689642 -0.689126 0.00395529 0.00220477 0.00175053
0.34 -0.688925 -0.688394 0.00402495 0.00221778 0.00180718
0.35 -0.688207 -0.68766 0.00409506 0.00223091 0.00186415
0.36 -0.687486 -0.686924 0.00416561 0.00224415 0.00192146
0.37 -0.686763 -0.686185 0.0042366 0.00225751 0.00197909
0.38 -0.686038 -0.685444 0.00430805 0.00227099 0.00203706
0.39 -0.685311 -0.684701 0.00437995 0.00228458 0.00209537
0.4 -0.684582 -0.683956 0.00445231 0.0022983 0.00215402
0.41 -0.683851 -0.683208 0.00452514 0.00231214 0.00221301
0.42 -0.683118 -0.682458 0.00459844 0.0023261 0.00227234
0.43 -0.682382 -0.681705 0.00467221 0.00234018 0.00233203
0.44 -0.681644 -0.680951 0.00474646 0.0023544 0.00239207
0.45 -0.680905 -0.680194 0.00482119 0.00236874 0.00245246
0.46 -0.680163 -0.679434 0.00489641 0.0023832 0.00251321
0.47 -0.679418 -0.678672 0.00497213 0.0023978 0.00257432
0.48 -0.678672 -0.677908 0.00504833 0.00241253 0.0026358
0.49 -0.677923 -0.677141 0.00512505 0.0024274 0.00269765
0.5 -0.677172 -0.676372 0.00520226 0.0024424 0.00275987
0.51 -0.676419 -0.675601 0.00527999 0.00245753 0.00282246
0.52 -0.675664 -0.674827 0.00535824 0.00247281 0.00288543
0.53 -0.674906 -0.67405 0.005437 0.00248822 0.00294878
0.54 -0.674146 -0.673271 0.00551629 0.00250378 0.00301252
0.55 -0.673384 -0.67249 0.00559612 0.00251947 0.00307664
0.56 -0.67262 -0.671706 0.00567648 0.00253532 0.00314116
0.57 -0.671853 -0.670919 0.00575738 0.00255131 0.00320608
