Time Vpre Vpost i ifast islow
0 -0.712189 -0.712214 -0.00254161 -0.00243726 -0.00010435
0.01 -0.711536 -0.711585 -0.00265731 -0.00244825 -0.000209062
0.02 -0.71088 -0.710954 -0.00277345 -0.00245932 -0.000314137
0.03 -0.710223 -0.710321 -0.00289004 -0.00247046 -0.000419578
0.04 -0.709564 -0.709686 -0.00300708 -0.00248169 -0.000525387
0.05 -0.708904 -0.70905 -0.00312457 -0.002493 -0.000631567
0.06 -0.708241 -0.708411 -0.00324251 -0.00250439 -0.00073812
0.07 -0.707577 -0.707771 -0.00336091 -0.00251586 -0.00084505
0.08 -0.706911 -0.707129 -0.00347977 -0.00252742 -0.000952357
0.09 -0.706243 -0.706485 -0.0035991 -0.00253906 -0.00106005
0.1 -0.705573 -0.705839 -0.0037189 -0.00255078 -0.00116812
0.11 -0.704902 -0.705191 -0.00383917 -0.00256259 -0.00127658
0.12 -0.704228 -0.704542 -0.00395991 -0.00257449 -0.00138542
0.13 -0.703553 -0.703891 -0.00408114 -0.00258647 -0.00149466
0.14 -0.702876 -0.703238 -0.00420284 -0.00259855 -0.0016043
0.15 -0.702197 -0.702584 -0.00432504 -0.00261071 -0.00171433
0.16 -0.701516 -0.701927 -0.00444772 -0.00262296 -0.00182476
0.17 -0.700833 -0.701269 -0.0045709 -0.00263531 -0.00193559
0.18 -0.700148 -0.70061 -0.00469457 -0.00264774 -0.00204683
0.19 -0.699462 -0.699948 -0.00481875 -0.00266027 -0.00215848
0.2 -0.698773 -0.699285 -0.00494343 -0.0026729 -0.00227053
0.21 -0.698083 -0.69862 -0.00506862 -0.00268561 -0.00238301
0.22 -0.69739 -0.697953 -0.00519432 -0.00269843 -0.0024959
0.23 -0.696696 -0.697285 -0.00532055 -0.00271134 -0.00260921
0.24 -0.695999 -0.696615 -0.00544729 -0.00272435 -0.00272294
0.25 -0.695301 -0.695943 -0.00557456 -0.00273746 -0.0028371
0.26 -0.694601 -0.695269 -0.00570235 -0.00275067 -0.00295169
0.27 -0.693898 -0.694594 -0.00583068 -0.00276397 -0.00306671
0.28 -0.693194 -0.693917 -0.00595955 -0.00277739 -0.00318216
0.29 -0.692488 -0.693238 -0.00608896 -0.0027909 -0.00329806
0.3 -0.691779 -0.692558 -0.00621891 -0.00280452 -0.0034144
0.31 -0.691069 -0.691876 -0.00634942 -0.00281824 -0.00353118
0.32 -0.690356 -0.691192 -0.00648048 -0.00283207 -0.00364841
0.33 -0.689642 -0.690506 -0.0066121 -0.00284601 -0.00376609
0.34 -0.688925 -0.689819 -0.00674428 -0.00286005 -0.00388423
0.35 -0.688207 -0.689129 -0.00687703 -0.00287421 -0.00400283
0.36 -0.687486 -0.688439 -0.00701036 -0.00288847 -0.00412188
0.37 -0.686763 -0.687746 -0.00714426 -0.00290285 -0.00424141
0.38 -0.686038 -0.687052 -0.00727874 -0.00291734 -0.0043614
0.39 -0.685311 -0.686355 -0.00741381 -0.00293195 -0.00448186
0.4 -0.684582 -0.685658 -0.00754947 -0.00294667 -0.0046028
0.41 -0.683851 -0.684958 -0.00768572 -0.0029615 -0.00472422
0.42 -0.683118 -0.684256 -0.00782258 -0.00297646 -0.00484612
0.43 -0.682382 -0.683553 -0.00796004 -0.00299153 -0.00496851
