Time Vpre Vpost i ifast islow
0 -0.712189 -0.712229 -0.00412471 -0.0040621 -6.26102e-05
0.01 -0.711536 -0.711614 -0.00420589 -0.00408045 -0.000125438
0.02 -0.71088 -0.710997 -0.00428742 -0.00409893 -0.000188485
0.03 -0.710223 -0.710376 -0.0043693 -0.00411754 -0.000251753
0.04 -0.709564 -0.709752 -0.00445153 -0.00413628 -0.000315242
0.05 -0.708904 -0.709126 -0.00453411 -0.00415516 -0.000378955
0.06 -0.708241 -0.708496 -0.00461706 -0.00417417 -0.000442892
0.07 -0.707577 -0.707864 -0.00470037 -0.00419331 -0.000507055
0.08 -0.706911 -0.70723 -0.00478404 -0.00421259 -0.000571446
0.09 -0.706243 -0.706593 -0.00486808 -0.00423201 -0.000636065
0.1 -0.705573 -0.705954 -0.00495249 -0.00425157 -0.000700915
0.11 -0.704902 -0.705312 -0.00503727 -0.00427127 -0.000765998
0.12 -0.704228 -0.704668 -0.00512243 -0.00429112 -0.000831313
0.13 -0.703553 -0.704022 -0.00520797 -0.00431111 -0.000896864
0.14 -0.702876 -0.703373 -0.00529389 -0.00433124 -0.000962652
0.15 -0.702197 -0.702722 -0.0053802 -0.00435153 -0.00102868
0.16 -0.701516 -0.702069 -0.0054669 -0.00437196 -0.00109494
0.17 -0.700833 -0.701413 -0.00555399 -0.00439254 -0.00116145
0.18 -0.700148 -0.700756 -0.00564148 -0.00441328 -0.0012282
0.19 -0.699462 -0.700097 -0.00572937 -0.00443417 -0.0012952
0.2 -0.698773 -0.699435 -0.00581765 -0.00445521 -0.00136244
0.21 -0.698083 -0.698771 -0.00590635 -0.00447642 -0.00142993
0.22 -0.69739 -0.698105 -0.00599545 -0.00449778 -0.00149767
0.23 -0.696696 -0.697438 -0.00608497 -0.0045193 -0.00156566
0.24 -0.695999 -0.696768 -0.0061749 -0.00454099 -0.00163391
0.25 -0.695301 -0.696096 -0.00626525 -0.00456284 -0.00170241
0.26 -0.694601 -0.695422 -0.00635603 -0.00458486 -0.00177117
0.27 -0.693898 -0.694746 -0.00644723 -0.00460704 -0.00184019
0.28 -0.693194 -0.694069 -0.00653886 -0.00462939 -0.00190947
0.29 -0.692488 -0.693389 -0.00663093 -0.00465192 -0.00197901
0.3 -0.691779 -0.692707 -0.00672343 -0.00467461 -0.00204882
0.31 -0.691069 -0.692024 -0.00681638 -0.00469748 -0.00211889
0.32 -0.690356 -0.691338 -0.00690977 -0.00472053 -0.00218924
0.33 -0.689642 -0.690651 -0.00700361 -0.00474376 -0.00225985
0.34 -0.688925 -0.689962 -0.0070979 -0.00476716 -0.00233074
0.35 -0.688207 -0.68927 -0.00719265 -0.00479075 -0.0024019
0.36 -0.687486 -0.688577 -0.00728786 -0.00481453 -0.00247334
0.37 -0.686763 -0.687882 -0.00738354 -0.00483848 -0.00254505
0.38 -0.686038 -0.687185 -0.00747968 -0.00486263 -0.00261705
0.39 -0.685311 -0.686486 -0.00757629 -0.00488697 -0.00268933
0.4 -0.684582 -0.685785 -0.00767339 -0.00491149 -0.00276189
0.41 -0.683851 -0.685082 -0.00777096 -0.00493621 -0.00283475
0.42 -0.683118 -0.684378 -0.00786902 -0.00496113 -0.00290789
0.43 -0.682382 -0.683671 -0.00796757 -0.00498625 -0.00298132
0.44 -0.681644 -0.682962 -0.00806661 -0.00501156 -0.00305505
0.45 -0.680905 -0.682252 -0.00816615 -0.00503708 -0.00312907
0.46 -0.680163 -0.681539 -0.00826619 -0.0050628 -0.00320339
0.47 -0.679418 -0.680825 -0.00836674 -0.00508873 -0.00327801
0.48 -0.678672 -0.680109 -0.00846779 -0.00511486 -0.00335293
0.49 -0.677923 -0.679391 -0.00856937 -0.00514121 -0.00342816
0.5 -0.677172 -0.678671 -0.00867147 -0.00516777 -0.0035037
0.51 -0.676419 -0.677949 -0.00877409 -0.00519455 -0.00357954
0.52 -0.675664 -0.677224 -0.00887724 -0.00522154 -0.0036557
0.53 -0.674906 -0.676498 -0.00898092 -0.00524875 -0.00373217
0.54 -0.674146 -0.675771 -0.00908514 -0.00527619 -0.00380895
0.55 -0.673384 -0.675041 -0.00918991 -0.00530385 -0.00388606
0.56 -0.67262 -0.674309 -0.00929523 -0.00533174 -0.00396349
0.57 -0.671853 -0.673575 -0.0094011 -0.00535985 -0.00404124
0.58 -0.671084 -0.672839 -0.00950753 -0.0053882 -0.00411932
0.59 -0.670313 -0.672101 -0.00961452 -0.00541679 -0.00419773
0.6 -0.669539 -0.671362 -0.00972208 -0.00544561 -0.00427647
0.61 -0.668763 -0.67062 -0.00983022 -0.00547467 -0.00435555
0.62 -0.667984 -0.669876 -0.00993893 -0.00550397 -0.00443496
0.63 -0.667204 -0.66913 -0.0100482 -0.00553352 -0.00451471
0.64 -0.66642 -0.668382 -0.0101581 -0.00556332 -0.0045948
0.65 -0.665635 -0.667632 -0.0102686 -0.00559337 -0.00467524
0.66 -0.664847 -0.666881 -0.0103797 -0.00562367 -0.00475603
0.67 -0.664057 -0.666127 -0.0104914 -0.00565422 -0.00483717
0.68 -0.663264 -0.665371 -0.0106037 -0.00568504 -0.00491866
0.69 -0.662468 -0.664613 -0.0107166 -0.00571612 -0.00500051
0.7 -0.661671 -0.663852 -0.0108302 -0.00574746 -0.00508271
0.71 -0.660871 -0.66309 -0.0109444 -0.00577907 -0.00516528
0.72 -0.660068 -0.662326 -0.0110592 -0.00581095 -0.00524822
0.73 -0.659263 -0.66156 -0.0111746 -0.0058431 -0.00533152
0.74 -0.658455 -0.660791 -0.0112907 -0.00587554 -0.00541519
0.75 -0.657645 -0.660021 -0.0114075 -0.00590825 -0.00549923
0.76 -0.656832 -0.659248 -0.0115249 -0.00594124 -0.00558366
0.77 -0.656017 -0.658473 -0.011643 -0.00597452 -0.00566846
0.78 -0.655199 -0.657697 -0.0117617 -0.00600809 -0.00575365
0.79 -0.654379 -0.656918 -0.0118812 -0.00604196 -0.00583922
0.8 -0.653556 -0.656136 -0.0120013 -0.00607612 -0.00592518
0.81 -0.65273 -0.655353 -0.0121221 -0.00611058 -0.00601153
0.82 -0.651902 -0.654568 -0.0122436 -0.00614534 -0.00609828
0.83 -0.651071 -0.65378 -0.0123658 -0.00618041 -0.00618543
0.84 -0.650238 -0.65299 -0.0124888 -0.00621579 -0.00627298
0.85 -0.649402 -0.652198 -0.0126124 -0.00625148 -0.00636094
