Time Vpre Vpost i ifast islow
0 -0.712189 -0.712213 -0.00243768 -0.00243726 -4.17401e-07
0.01 -0.711536 -0.711582 -0.00244908 -0.00244825 -8.36246e-07
0.02 -0.71088 -0.710948 -0.00246057 -0.00245931 -1.25654e-06
0.03 -0.710223 -0.710311 -0.00247213 -0.00247046 -1.6783e-06
0.04 -0.709564 -0.709672 -0.00248378 -0.00248168 -2.10154e-06
0.05 -0.708904 -0.70903 -0.00249551 -0.00249298 -2.52625e-06
0.06 -0.708241 -0.708386 -0.00250731 -0.00250436 -2.95245e-06
0.07 -0.707577 -0.707738 -0.0025192 -0.00251582 -3.38015e-06
0.08 -0.706911 -0.707089 -0.00253118 -0.00252737 -3.80936e-06
0.09 -0.706243 -0.706437 -0.00254324 -0.002539 -4.24008e-06
0.1 -0.705573 -0.705782 -0.00255538 -0.00255071 -4.67234e-06
0.11 -0.704902 -0.705125 -0.00256761 -0.00256251 -5.10614e-06
0.12 -0.704228 -0.704466 -0.00257993 -0.00257439 -5.54148e-06
0.13 -0.703553 -0.703804 -0.00259234 -0.00258636 -5.97839e-06
0.14 -0.702876 -0.703141 -0.00260483 -0.00259841 -6.41686e-06
0.15 -0.702197 -0.702474 -0.00261742 -0.00261056 -6.85691e-06
0.16 -0.701516 -0.701806 -0.00263009 -0.00262279 -7.29856e-06
0.17 -0.700833 -0.701135 -0.00264286 -0.00263512 -7.74181e-06
0.18 -0.700148 -0.700463 -0.00265572 -0.00264753 -8.18667e-06
0.19 -0.699462 -0.699788 -0.00266868 -0.00266004 -8.63316e-06
0.2 -0.698773 -0.69911 -0.00268172 -0.00267264 -9.08128e-06
0.21 -0.698083 -0.698431 -0.00269487 -0.00268534 -9.53105e-06
0.22 -0.69739 -0.697749 -0.00270811 -0.00269813 -9.98248e-06
0.23 -0.696696 -0.697066 -0.00272145 -0.00271101 -1.04356e-05
0.24 -0.695999 -0.69638 -0.00273489 -0.002724 -1.08904e-05
0.25 -0.695301 -0.695692 -0.00274843 -0.00273708 -1.13468e-05
0.26 -0.694601 -0.695002 -0.00276206 -0.00275026 -1.1805e-05
0.27 -0.693898 -0.69431 -0.0027758 -0.00276354 -1.22649e-05
0.28 -0.693194 -0.693616 -0.00278965 -0.00277692 -1.27265e-05
0.29 -0.692488 -0.692919 -0.00280359 -0.0027904 -1.31899e-05
0.3 -0.691779 -0.692221 -0.00281764 -0.00280399 -1.3655e-05
0.31 -0.691069 -0.69152 -0.0028318 -0.00281768 -1.41219e-05
0.32 -0.690356 -0.690817 -0.00284607 -0.00283148 -1.45906e-05
0.33 -0.689642 -0.690113 -0.00286044 -0.00284538 -1.5061e-05
0.34 -0.688925 -0.689406 -0.00287492 -0.00285939 -1.55333e-05
0.35 -0.688207 -0.688697 -0.00288951 -0.00287351 -1.60074e-05
0.36 -0.687486 -0.687986 -0.00290422 -0.00288773 -1.64833e-05
0.37 -0.686763 -0.687272 -0.00291903 -0.00290207 -1.69611e-05
0.38 -0.686038 -0.686557 -0.00293396 -0.00291652 -1.74407e-05
0.39 -0.685311 -0.68584 -0.00294901 -0.00293109 -1.79222e-05
0.4 -0.684582 -0.68512 -0.00296417 -0.00294577 -1.84056e-05
0.41 -0.683851 -0.684398 -0.00297945 -0.00296056 -1.88909e-05
0.42 -0.683118 -0.683674 -0.00299485 -0.00297547 -1.9378e-05
0.43 -0.682382 -0.682948 -0.00301037 -0.0029905 -1.98672e-05
0.44 -0.681644 -0.68222 -0.003026 -0.00300565 -2.03582e-05
0.45 -0.680905 -0.68149 -0.00304177 -0.00302091 -2.08513e-05
0.46 -0.680163 -0.680758 -0.00305765 -0.0030363 -2.13463e-05
0.47 -0.679418 -0.680023 -0.00307366 -0.00305182 -2.18432e-05
0.48 -0.678672 -0.679286 -0.0030898 -0.00306745 -2.23422e-05
0.49 -0.677923 -0.678548 -0.00310606 -0.00308322 -2.28432e-05
0.5 -0.677172 -0.677807 -0.00312245 -0.00309911 -2.33462e-05
0.51 -0.676419 -0.677063 -0.00313897 -0.00311512 -2.38513e-05
0.52 -0.675664 -0.676318 -0.00315563 -0.00313127 -2.43585e-05
0.53 -0.674906 -0.67557 -0.00317242 -0.00314755 -2.48677e-05
0.54 -0.674146 -0.67482 -0.00318934 -0.00316396 -2.5379e-05
0.55 -0.673384 -0.674068 -0.0032064 -0.0031805 -2.58924e-05
0.56 -0.67262 -0.673314 -0.00322359 -0.00319718 -2.64079e-05
0.57 -0.671853 -0.672558 -0.00324093 -0.003214 -2.69256e-05
0.58 -0.671084 -0.671799 -0.0032584 -0.00323096 -2.74455e-05
0.59 -0.670313 -0.671038 -0.00327602 -0.00324805 -2.79675e-05
0.6 -0.669539 -0.670275 -0.00329378 -0.00326529 -2.84917e-05
0.61 -0.668763 -0.669509 -0.00331168 -0.00328267 -2.90181e-05
0.62 -0.667984 -0.668741 -0.00332973 -0.00330019 -2.95467e-05
0.63 -0.667204 -0.667971 -0.00334793 -0.00331786 -3.00776e-05
0.64 -0.66642 -0.667199 -0.00336628 -0.00333567 -3.06108e-05
0.65 -0.665635 -0.666424 -0.00338478 -0.00335364 -3.11462e-05
0.66 -0.664847 -0.665647 -0.00340344 -0.00337175 -3.16839e-05
0.67 -0.664057 -0.664868 -0.00342225 -0.00339002 -3.22239e-05
0.68 -0.663264 -0.664086 -0.00344121 -0.00340845 -3.27663e-05
0.69 -0.662468 -0.663302 -0.00346033 -0.00342702 -3.3311e-05
