Time Vpre Vpost i ifast islow
0 -0.712189 -0.714246 -0.211681 -0.211618 -6.26102e-05
0.01 -0.711536 -0.715537 -0.211958 -0.211832 -0.000125586
0.02 -0.71088 -0.716722 -0.212221 -0.212032 -0.000188917
0.03 -0.710223 -0.717808 -0.212472 -0.21222 -0.000252595
0.04 -0.709564 -0.718801 -0.212712 -0.212395 -0.000316612
0.05 -0.708904 -0.719707 -0.21294 -0.212559 -0.00038096
0.06 -0.708241 -0.720532 -0.213158 -0.212712 -0.000445634
0.07 -0.707577 -0.721281 -0.213366 -0.212856 -0.000510627
0.08 -0.706911 -0.72196 -0.213566 -0.21299 -0.000575935
0.09 -0.706243 -0.722573 -0.213757 -0.213116 -0.000641553
0.1 -0.705573 -0.723124 -0.213941 -0.213233 -0.000707478
0.11 -0.704902 -0.723618 -0.214117 -0.213344 -0.000773707
0.12 -0.704228 -0.724058 -0.214287 -0.213447 -0.000840237
0.13 -0.703553 -0.724447 -0.21445 -0.213543 -0.000907065
0.14 -0.702876 -0.72479 -0.214608 -0.213634 -0.000974191
0.15 -0.702197 -0.72509 -0.214761 -0.213719 -0.00104161
0.16 -0.701516 -0.725349 -0.214908 -0.213799 -0.00110933
0.17 -0.700833 -0.725569 -0.215051 -0.213874 -0.00117734
0.18 -0.700148 -0.725755 -0.215189 -0.213944 -0.00124564
0.19 -0.699462 -0.725907 -0.215324 -0.21401 -0.00131423
0.2 -0.698773 -0.726028 -0.215455 -0.214072 -0.00138312
0.21 -0.698083 -0.726121 -0.215582 -0.21413 -0.00145231
0.22 -0.69739 -0.726187 -0.215707 -0.214185 -0.00152178
0.23 -0.696696 -0.726227 -0.215828 -0.214236 -0.00159156
0.24 -0.695999 -0.726244 -0.215947 -0.214285 -0.00166162
0.25 -0.695301 -0.72624 -0.216063 -0.214331 -0.00173199
0.26 -0.694601 -0.726215 -0.216177 -0.214374 -0.00180265
0.27 -0.693898 -0.726171 -0.216289 -0.214415 -0.00187361
0.28 -0.693194 -0.726109 -0.216399 -0.214454 -0.00194488
0.29 -0.692488 -0.72603 -0.216507 -0.21449 -0.00201644
0.3 -0.691779 -0.725936 -0.216613 -0.214525 -0.00208831
0.31 -0.691069 -0.725828 -0.216718 -0.214558 -0.00216049
0.32 -0.690356 -0.725706 -0.216822 -0.214589 -0.00223298
0.33 -0.689642 -0.725571 -0.216924 -0.214619 -0.00230577
0.34 -0.688925 -0.725425 -0.217026 -0.214647 -0.00237888
0.35 -0.688207 -0.725267 -0.217126 -0.214673 -0.0024523
0.36 -0.687486 -0.725099 -0.217225 -0.214699 -0.00252604
0.37 -0.686763 -0.724922 -0.217324 -0.214723 -0.0026001
0.38 -0.686038 -0.724736 -0.217421 -0.214747 -0.00267448
0.39 -0.685311 -0.724541 -0.217518 -0.214769 -0.00274918
0.4 -0.684582 -0.724338 -0.217615 -0.21479 -0.00282422
0.41 -0.683851 -0.724128 -0.217711 -0.214811 -0.00289958
0.42 -0.683118 -0.72391 -0.217806 -0.214831 -0.00297527
0.43 -0.682382 -0.723687 -0.217901 -0.21485 -0.00305129
0.44 -0.681644 -0.723457 -0.217996 -0.214868 -0.00312766
0.45 -0.680905 -0.723222 -0.21809 -0.214886 -0.00320436
0.46 -0.680163 -0.722981 -0.218184 -0.214903 -0.0032814
0.47 -0.679418 -0.722735 -0.218278 -0.214919 -0.0033588
0.48 -0.678672 -0.722485 -0.218372 -0.214935 -0.00343653
0.49 -0.677923 -0.72223 -0.218466 -0.214951 -0.00351463
0.5 -0.677172 -0.721971 -0.218559 -0.214966 -0.00359307
0.51 -0.676419 -0.721708 -0.218653 -0.214981 -0.00367187
0.52 -0.675664 -0.721441 -0.218746 -0.214995 -0.00375103
0.53 -0.674906 -0.721171 -0.21884 -0.215009 -0.00383056
0.54 -0.674146 -0.720897 -0.218934 -0.215023 -0.00391045
0.55 -0.673384 -0.720621 -0.219027 -0.215037 -0.00399071
0.56 -0.67262 -0.720341 -0.219121 -0.21505 -0.00407134
0.57 -0.671853 -0.720059 -0.219215 -0.215063 -0.00415235
0.58 -0.671084 -0.719775 -0.21931 -0.215076 -0.00423374
0.59 -0.670313 -0.719487 -0.219404 -0.215088 -0.00431551
0.6 -0.669539 -0.719198 -0.219499 -0.215101 -0.00439766
0.61 -0.668763 -0.718906 -0.219593 -0.215113 -0.00448021
0.62 -0.667984 -0.718612 -0.219688 -0.215125 -0.00456314
0.63 -0.667204 -0.718316 -0.219784 -0.215137 -0.00464648
0.64 -0.66642 -0.718019 -0.219879 -0.215149 -0.00473021
0.65 -0.665635 -0.717719 -0.219975 -0.215161 -0.00481434
0.66 -0.664847 -0.717418 -0.220072 -0.215173 -0.00489888
0.67 -0.664057 -0.717115 -0.220168 -0.215184 -0.00498383
0.68 -0.663264 -0.716811 -0.220265 -0.215196 -0.00506919
0.69 -0.662468 -0.716505 -0.220363 -0.215208 -0.00515496
0.7 -0.661671 -0.716198 -0.22046 -0.215219 -0.00524116
0.71 -0.660871 -0.715889 -0.220558 -0.21523 -0.00532778
0.72 -0.660068 -0.715579 -0.220657 -0.215242 -0.00541483
0.73 -0.659263 -0.715268 -0.220756 -0.215253 -0.00550231
0.74 -0.658455 -0.714956 -0.220855 -0.215265 -0.00559023
0.75 -0.657645 -0.714642 -0.220955 -0.215276 -0.00567858
0.76 -0.656832 -0.714327 -0.221055 -0.215287 -0.00576738
0.77 -0.656017 -0.714012 -0.221155 -0.215299 -0.00585663
0.78 -0.655199 -0.713695 -0.221256 -0.21531 -0.00594632
0.79 -0.654379 -0.713377 -0.221358 -0.215321 -0.00603647
0.8 -0.653556 -0.713058 -0.22146 -0.215333 -0.00612708
0.81 -0.65273 -0.712739 -0.221562 -0.215344 -0.00621815
0.82 -0.651902 -0.712418 -0.221665 -0.215356 -0.00630969
0.83 -0.651071 -0.712097 -0.221769 -0.215367 -0.0064017
0.84 -0.650238 -0.711774 -0.221873 -0.215379 -0.00649419
0.85 -0.649402 -0.711451 -0.221977 -0.21539 -0.00658715
0.86 -0.648563 -0.711127 -0.222082 -0.215402 -0.0066806
0.87 -0.647721 -0.710802 -0.222188 -0.215413 -0.00677454
0.88 -0.646877 -0.710477 -0.222294 -0.215425 -0.00686897
